Token,PRT
gradus,1.0195321418303662
quando,1.0313775853804832
eumenes,1.045131377620784
uoluntarius,1.025183616533835
motus,1.0075886175001543
africanus,1.0167076790650846
suspicio,1.013142053223664
talis,1.0076057428884142
auerto,1.022387044657574
consuetudo,1.022065847680217
perpetuus,1.0163199116054764
augo,1.0511141779612319
honor,1.036233295685923
maiestas,1.0238630808099332
exemplum,1.0091118432429262
promereo,1.0382411528938782
amicitia,1.0113255916513093
regulus,1.0093586320499879
hispania,1.0239985000021972
masinissa,1.0231150155029476
patrius,1.0092217146201723
loco,1.0099033299533882
expuldo,1.0199715977709862
africus,1.026641923631846
quiuis,1.0232236515373376
uel,1.0260406836986697
t.,1.0098952448072056
quinctio,1.0662971251405626
condono,1.0479053405820276
utor,1.0095582155029126
stipendium,1.019292986610902
obses,1.0155404685578142
reddo,1.0063976843493527
extra,1.0092524950359156
dignitas,1.035620772493891
furor,1.016445768103098
fraus,1.012049306199879
aetolus,1.0176388873893376
absumo,1.0138184387372882
confirmor,1.1050166596718964
roma,1.025186748771802
edoceo,1.0164777913640306
quanto,1.0286972612430036
spes,1.0137285734242545
certus,1.0076292231655282
sanctus,1.045063150851307
firmus,1.0173565080083125
decido,1.0237165784668014
ephesum,1.0415178289577463
mensis,1.021201481608719
terrestris,1.03064186531674
umquam,1.013259596701661
feliciter,1.0201662198290349
tunc,1.0147333735745712
fiducia,1.0136963556583733
inflo,1.0131393000594096
fretus,1.010583796930749
temptandus,1.0209641521262642
modus,1.0153909301586228
fortuna,1.0061049158959412
notium,1.2118057847831165
oppidum,1.0129319380325719
colophonium,1.0675318970122727
absum,1.0171173240064728
ferme,1.049497130512737
subicio,1.0142588681519742
oculus,1.0148078870068882
nosco,1.0104030972849614
dubito,1.0143640369439721
socia,1.0262711510861866
gerendus,1.0402091427731754
igitur,1.0386541266236617
pariter,1.0125921457853182
munitio,1.037539369495622
deducio,1.0556163009672634
uinea,1.0255556096197675
agger,1.0077764839763679
murus,1.0161197383911464
iniungo,1.0304002547070943
testudo,1.048736850014371
arietis,1.0788691626418856
admoueo,1.0086069247846345
malus,1.0103234492890942
orator,1.03424600448486
imploro,1.0188130328174174
equidem,1.0269006936096345
ecastor,1.1902724274817218
chlamys,1.0182911925713345
foras,1.0908250873406298
pallium,1.0339385959187406
segnis,1.007068658184277
diu,1.009040105895823
mora,1.015585775154008
offendo,1.0082923268481405
opinor,1.0241665895972458
bis,1.0087799463598377
provoco,1.0961368289392601
existimo,1.0105552482963174
adiuuo,1.0147185212988956
legio,1.026296764964856
obsetto,1.1829788062172115
auxilium,1.0184219270696184
incertus,1.0106034592950166
alligo,1.0168997630497072
insto,1.0104247607913264
satis,1.012723682772933
iterum,1.0196364860705058
possessio,1.0231232513154012
eripio,1.0071589789915476
desero,1.0247235108382189
trado,1.0127643365700285
petendus,1.0241647139905619
consumo,1.014696550547894
chium,1.0725131529320011
traico,1.8860476316169326
horreum,1.0160319258956054
eo,1.0119195922409199
onerarius,1.0500882583530606
auersus,1.0227070720469174
aquilo,1.0306034988221957
erythra,1.0879206503187786
frumentum,1.0266716397314422
uinum,1.0111553523132208
porto,1.015919213390608
retineo,1.0086034079619308
benigne,1.0216053630150617
uasum,1.055899055914916
polliceor,1.0133346282975533
teus,1.1791918370078025
cursus,1.005724710128777
repens,1.0119052494449732
quindecim,1.0235943482602994
piraticus,1.0250750023614852
celox,1.7731538014883859
lembi,1.9838395486217122
chius,1.1537569548085471
genus,1.0132998651326537
uerto,1.0068629274926393
celeritas,1.0229922427491474
leuior,1.0142015404155047
fabrefacio,1.0607924169714738
nauigium,1.02056046704898
propior,1.0129639237455743
perfugio,1.0870106587483568
ignarus,1.0122513599482568
meta,1.0143049802960629
acutus,1.0253199492412963
cacumen,1.007773275616826
fundus,1.0274400176763705
fastigo,1.0588613823955721
continens,1.0325037243690574
arta,1.0575501058103804
semita,1.041520415232088
aditus,1.036175440889228
exedo,1.028316494052856
saxum,1.0046530701016891
mulier,1.0289777047683428
uestimentum,1.0542885968690978
muliebris,1.0116141480650724
uirilis,1.0155720044719219
audo,1.0174836086998975
supersto,1.0782090944227032
pirata,1.041055674074405
tero,1.0213708303972167
tandem,1.0226244752084568
uanus,1.0114896071187887
constituo,1.0176353072992208
emitto,1.0342625815680346
infula,1.0305921033839438
uelamentum,1.0476581205291513
purgo,1.0145219844029154
factum,1.0338458929480134
dictum,1.0363957588441837
hostilis,1.0070205420662304
iuvo,1.0279030074460587
promitto,1.0134735823694474
revoco,1.042234200310026
paruus,1.0045689725889189
tristis,1.0038010164962405
refero,1.0099739741058216
contio,1.0104997382985734
consulto,1.0251947673882147
persecutus,1.0284239050279884
nauticus,1.0231009151015849
ancora,1.0466945012156585
occulo,1.0106383420901386
iacio,1.0066827706634924
exploro,1.0161118611075277
circumsedeo,1.0410111670387234
fauces,1.0120221398180735
dissimilis,1.0125890289198873
natura,1.01390256024475
coeo,1.0062118402206308
occupo,1.0066460463986031
deni,1.0197321743817425
sicut,1.0364081152978528
littus,1.1653010771516343
uanum,1.053331925309262
accipiendus,1.0513657991480394
aptius,1.045052735334412
palla,1.0196241544922504
uitium,1.0118483705301584
arto,1.019795460002249
implicitus,1.0254766262552866
frango,1.0031809341511113
traduco,1.0284329199977515
nauta,1.0143141786987333
divido,1.0396046021352983
