Lemma,APD
focus,0.4144937
nuto,0.41448152
respecto,0.4144812
moenia,0.4143974
ebur,0.4143924
torquis,0.41432893
probrum,0.4143053
feriae,0.41430032
cursor,0.41429597
ingigno,0.4141921
mulus,0.41419134
lagoena,0.4141496
postulatum,0.4141137
ructo,0.41409266
uanus,0.41409057
consterno,0.41408563
dominatio,0.41407588
defodio,0.4139962
ingenuus,0.41399348
inscius,0.41396034
harena,0.41395393
sedulus,0.41391444
fulgor,0.413865
seruus,0.41385674
contio,0.41384748
propello,0.41384363
sella,0.4138296
consigno,0.4138039
frenum,0.41362575
initio,0.41362208
lubricus,0.41357565
hebeto,0.41355896
recoquo,0.41355887
refringo,0.41355693
eloquium,0.41354436
rostrum,0.4134915
scando,0.41346708
miluus,0.41346693
crastinus,0.41339353
anxius,0.41334584
extruo,0.41331223
creticus,0.41330132
egestas,0.41326246
lixa,0.4132421
sucus,0.41324076
famula,0.4132326
rogatio,0.41319185
posteaquam,0.413137
faex,0.41308174
funestus,0.41307682
despectus,0.41307154
obduco,0.41306448
praeposterus,0.41304123
inflecto,0.4129683
induro,0.412966
oleum,0.41295102
auello,0.4129502
propulso,0.41291103
assuetus,0.41286674
finalis,0.4128398
praestolor,0.41280794
uendito,0.41278115
obtestor,0.41276532
insurgo,0.41275495
largio,0.41274467
decursus,0.41272646
ratiocinor,0.41271833
colonus,0.4127059
seruio,0.41269392
sopor,0.4126928
roto,0.4126323
commune,0.41263124
ausculto,0.4125809
deditio,0.4125414
centum,0.41251802
cubile,0.41250488
colaphus,0.41246954
tepidus,0.41241902
reuertor,0.41239685
spelunca,0.4123869
transcendo,0.4123209
fossa,0.41231793
adorno,0.41230834
flauus,0.41227454
obstruo,0.4122154
dimetior,0.41219938
strenuus,0.412196
cithara,0.4121892
existimatio,0.41218317
liuor,0.4121598
langueo,0.41215584
triumpho,0.4121511
confidenter,0.41204774
aduena,0.41204765
inquietus,0.41204676
gymnasium,0.4120152
prenso,0.41200998
detractio,0.41196597
iuuenis,0.4119594
atomus,0.4118828
inimicitia,0.4117628
praenomen,0.41176212
maritimus,0.41175792
inuito,0.41173008
appropinquo,0.41169474
turpitudo,0.41163343
ensis,0.41163278
iniungo,0.41161847
sentis,0.4115511
monitio,0.4115429
dolosus,0.41151682
uectis,0.41150355
mortifer,0.41148564
marcianus,0.41144907
adeps,0.4114278
publice,0.4113949
incesso,0.41134447
facilitas,0.41128552
rogito,0.41127774
augur,0.41127208
socer,0.41127193
declinatio,0.41126657
imperitia,0.41126263
comicus,0.4112594
perduro,0.4112486
unda,0.41123018
altar,0.41118407
euoco,0.41117072
transcribo,0.41113868
recludo,0.411117
aedilis,0.41111612
torpeo,0.4110036
inspergo,0.41098678
commotus,0.41095838
uirga,0.41094303
nebula,0.41090745
perflo,0.4108514
aspero,0.41082498
permoueo,0.41072714
emptio,0.41066426
adulterium,0.41065538
reuorto,0.41057804
duritia,0.41057542
superpono,0.41057187
noctu,0.4105701
recipero,0.4104917
amoenus,0.41048354
inrigo,0.4104715
pagina,0.41046634
diuiduus,0.4104639
quini,0.41044712
tranquillitas,0.4104442
insido,0.41044092
exequor,0.4103602
flammeus,0.41034868
tumor,0.41034636
materies,0.41034606
candor,0.41034523
colloquium,0.41029114
luxus,0.41024593
corusco,0.41021156
frigeo,0.4101952
impotens,0.41016144
dimico,0.41010123
uigilo,0.41010052
sequestro,0.41007978
uoluto,0.41007277
granum,0.41003945
mutuor,0.41000614
effringo,0.40994298
puppis,0.40992445
superi,0.4098618
deludo,0.4098363
dentatus,0.4098084
conpello,0.40980622
pertundo,0.40980434
intermisceo,0.40979558
munitio,0.40979192
generosus,0.40970185
locupleto,0.4097006
fistula,0.4096687
mugio,0.4096624
ferocio,0.40964457
parentes,0.4095912
coalesco,0.40958038
praeripio,0.40954077
conuictus,0.40952933
tolerabilis,0.40949365
dilucidus,0.40944007
abnueo,0.40943524
explodo,0.4093614
adoptio,0.40931255
polleo,0.40930176
innocuus,0.40926865
duodecimus,0.40923923
incuso,0.40922898
ouum,0.40920168
fortuitus,0.40919292
haesito,0.4091571
reuoco,0.4090743
pote,0.40906385
sepono,0.4090552
apex,0.40900034
salsus,0.40894243
coepio,0.40893897
large,0.40889958
rana,0.4088562
flagrans,0.40882832
distorqueo,0.40881318
scalpo,0.40878758
restitutio,0.40877602
municeps,0.40874463
obtempero,0.40873685
interimo,0.40872413
obrepo,0.40866247
truncus,0.40862972
rotundo,0.40859565
catena,0.40856525
caulae,0.40856284
dedignor,0.4085321
obtego,0.40847054
lustro,0.40843064
olympias,0.4083373
aspiratio,0.40827447
testudo,0.4082671
consanguineus,0.4082504
ultor,0.40823838
indubito,0.408201
cubito,0.40817356
subripio,0.40815005
infitior,0.4081242
iniussus,0.40804705
maestus,0.40803483
rattus,0.4079871
cassis,0.40798208
denus,0.4079014
aspernor,0.4078131
aereus,0.40781283
guttur,0.40780714
amabilis,0.40770596
mano,0.4076969
capitalis,0.4076738
claudico,0.40766793
cubiculum,0.40764755
diduco,0.40762833
saucio,0.4076262
exposco,0.40761077
auius,0.40760517
resumo,0.40758896
lucusta,0.40758783
tragoedia,0.40758285
adnecto,0.40756294
adulor,0.4075411
aenus,0.4075355
tonsa,0.40752804
aggredior,0.40752247
ululo,0.40746734
bimus,0.40746292
cratio,0.4073907
dictito,0.4073511
manipulus,0.40733165
deflecto,0.40732554
alacer,0.4073081
expuo,0.40730807
praescius,0.4073032
claresco,0.40729704
adficio,0.4072632
succumbo,0.4072486
irruo,0.4072138
litteratus,0.40721312
diuersus,0.40718883
praedor,0.4071497
rebellis,0.40713
adspiro,0.40711576
stipo,0.4070125
lympho,0.40694353
triarius,0.4069297
nitidus,0.40687776
reluceo,0.40685675
magnificentia,0.40685594
strues,0.40682656
usitor,0.40680853
mico,0.40673992
euello,0.40671045
repetitio,0.4066977
auia,0.4066786
stimulo,0.40658954
conclamo,0.4065634
sidon,0.4065476
ignauus,0.40651447
potissimum,0.40649307
obliquus,0.40644863
deformo,0.4064397
temerarius,0.4063684
urgueo,0.40632972
hirtus,0.40632704
rescindo,0.4063122
mala,0.40627345
utpote,0.40621206
sacrifico,0.40620062
ursa,0.40618306
detergeo,0.40618265
silens,0.4061177
peruenio,0.4061094
maior,0.40609232
aucupor,0.40602157
elo,0.4059657
ouis,0.40591466
uagus,0.40587544
funis,0.40584162
accessus,0.40582487
conspicuus,0.4058058
euoluo,0.4057452
balineum,0.40569687
exsecratio,0.4056866
reclino,0.40562093
metallum,0.40559563
audacter,0.4055947
communitas,0.40559104
saepius,0.40557888
numerosus,0.40557128
pannus,0.40552574
ossa,0.4054614
splendeo,0.40542752
uago,0.40533507
frico,0.4052089
lacer,0.40520275
undo,0.405164
mullus,0.4051253
inprimo,0.40506372
marmoreus,0.4050047
sorbeo,0.40499172
compages,0.40495875
obsigno,0.40495136
obstino,0.40492344
languor,0.40480065
incerno,0.40477479
auritus,0.404726
scutum,0.40472203
peruerto,0.40469992
hydra,0.40469843
taberna,0.40466094
oppeto,0.4046596
insuesco,0.4046388
infamis,0.40463543
maledicus,0.40462476
mendicus,0.40458524
cubitus,0.4045746
palmo,0.4045009
seges,0.4044865
natu,0.40447915
pauo,0.40447178
remeo,0.40446496
pistor,0.40440091
praeditus,0.40437594
compesco,0.40434557
cortina,0.40433377
ludibrium,0.40431073
uecors,0.40428632
praeiudicium,0.40427992
saeuus,0.40419793
mature,0.40418288
credulus,0.40411362
uiolo,0.40408322
inculco,0.404051
spectabilis,0.40402323
trecenti,0.4040094
elocutio,0.4039713
fretus,0.403955
glans,0.40395352
grate,0.40394804
assurgo,0.40394658
resigno,0.40391785
nubilum,0.40384573
fautor,0.40383652
plumo,0.40382266
mollitia,0.40373576
deuoluo,0.40372968
denudo,0.40371618
iecur,0.403682
cauus,0.40364435
uitis,0.40354338
prout,0.40353522
merso,0.40342674
maereo,0.40340167
subsum,0.4033535
effigies,0.40332174
inpendo,0.40331936
perdoceo,0.4033094
mulio,0.40329325
assimulo,0.40317994
prodigus,0.40311262
adhortor,0.4031113
regredior,0.40310708
festiuus,0.40307286
mussito,0.4030298
partitio,0.4030192
saeta,0.40299192
conspargo,0.40298185
abscindo,0.40298158
orbo,0.40296382
priuatus,0.40295115
contus,0.40294746
lapideus,0.40293398
spica,0.4029327
taeda,0.402924
contextus,0.4028976
squama,0.40283975
quotus,0.402756
curuus,0.40270305
procliuis,0.40267122
peruideo,0.40266836
spatior,0.40264067
suffodio,0.40262046
planities,0.40261745
pudicus,0.40256515
uxorius,0.40255603
aerumna,0.4025111
attonitus,0.40248743
carnifex,0.40243432
uario,0.40243262
subnecto,0.4024145
frondeo,0.40236926
lacesso,0.40235758
patrona,0.4023383
trunco,0.40231758
uaco,0.40222305
diluuio,0.40219077
suspiro,0.40218037
cutis,0.40217957
exanimo,0.40213025
inclitus,0.402123
strages,0.40211838
fauus,0.40210813
schema,0.4019643
operarius,0.40194514
madeo,0.40189803
uallo,0.40186134
traicio,0.4018115
captiuus,0.40181056
temero,0.40179178
uultur,0.4017904
umeo,0.40174472
praecello,0.40170053
uecto,0.40161714
horrendus,0.4016161
axis,0.4015869
testa,0.4015685
gemellus,0.40154216
parius,0.40147966
adscisco,0.4014536
adulter,0.4014524
conspicor,0.4014015
secure,0.40136752
rubeo,0.40136054
quinque,0.4013576
superiacio,0.40132195
noxa,0.40129772
ancora,0.40125707
mortalitas,0.40124518
enormis,0.4012307
remoror,0.4012292
egenus,0.4012107
obtendo,0.40118477
unguentum,0.40116572
iugulo,0.4011561
uellus,0.40114564
prospere,0.40113342
aether,0.40110698
stabulo,0.4010836
incognitus,0.40107018
imbecillitas,0.40104848
reseruo,0.40100852
abrado,0.40094063
deuito,0.40093818
celero,0.4009107
muliercula,0.400905
uberto,0.40090352
albesco,0.4008779
soporo,0.40082726
obiecto,0.40078893
paenitentia,0.4007278
nauta,0.4006156
iudicatio,0.40059772
auriga,0.40058678
talus,0.40051463
exsul,0.40047333
instigo,0.40047222
posteritas,0.40047058
paullulum,0.40046024
rigeo,0.4003599
inaudio,0.40034848
thalamus,0.40034315
primitiae,0.4003167
cycnus,0.40026894
praepedio,0.40018886
edissero,0.40016428
emetior,0.40013966
medeor,0.40012124
abscedo,0.40004247
educatio,0.40002224
falx,0.39989528
exaspero,0.3998854
coarto,0.3998505
infer,0.39984158
limes,0.39981884
aerumnosus,0.39981705
hamus,0.39973024
immemor,0.3997261
sordes,0.3997071
adsuesco,0.39970684
cibarius,0.399699
obsidio,0.3996892
protendo,0.3996713
adstringo,0.39966765
insomnis,0.39965874
rupes,0.39962694
progenies,0.3995897
paruulus,0.39957112
acetum,0.39957094
infantia,0.3995643
prendo,0.39942575
exseco,0.39936975
contactus,0.39931083
ferueo,0.3992805
femineus,0.3992802
uiscera,0.3992648
accio,0.39923808
trux,0.39922556
adiutor,0.3992202
castro,0.3992148
casa,0.39920843
rosa,0.39920247
continens,0.39917874
insons,0.39899874
lamentum,0.3989052
maleficium,0.3988468
obsoletus,0.39883608
coitus,0.39878222
gyrus,0.39875388
circiter,0.39874306
obstupesco,0.39873093
obsisto,0.39868078
disicio,0.39864218
crinio,0.39863977
procurro,0.39863625
facesso,0.39863363
populor,0.398632
deuoco,0.39858785
balneum,0.39849043
consentaneus,0.3984632
allabor,0.39842796
ingressus,0.39841306
parricida,0.39838156
uenusto,0.39834926
uena,0.398345
culmen,0.3982296
fulmino,0.3982162
solor,0.39819837
rotundus,0.39816117
attollo,0.39811665
incestus,0.3980973
acidus,0.398067
eneco,0.3980626
obstringo,0.39806095
consector,0.39804757
claustrum,0.3980212
morsus,0.3980007
stilus,0.3979677
aerarius,0.39789498
suboleo,0.39788535
horribilis,0.39786536
gelo,0.39776313
auceps,0.39772946
labrum,0.39772245
laniger,0.39760074
pelagus,0.39757144
sagitto,0.39756712
duplus,0.3975566
imitator,0.3975464
fugito,0.3974883
reposco,0.3974825
contrecto,0.39747506
algidus,0.39743164
illabor,0.39737606
commemini,0.39735898
uallus,0.39731112
otho,0.39730173
poema,0.39725542
coniugium,0.39723927
exactio,0.39723656
concha,0.3972347
dissolutio,0.39717346
admonitio,0.39717194
pontificalis,0.3971712
ardens,0.39716208
pharus,0.39685574
circumfundo,0.39685062
auolo,0.39682874
sextilis,0.39671293
maturitas,0.3966905
repto,0.3966459
optineo,0.39664468
uirus,0.3965911
tumidus,0.39657745
obex,0.39654925
prouincia,0.39653078
professor,0.39650357
gladiator,0.3964776
uoro,0.39646867
circumduco,0.39645872
cani,0.39644942
suffero,0.39643198
tenax,0.39639974
oborior,0.3963091
decerto,0.3963068
euomo,0.39616442
cruciatus,0.39607808
uinum,0.3960741
umor,0.39607072
cunae,0.39602387
inuitus,0.3959737
scitor,0.39596966
refluo,0.39595646
circumago,0.3958422
fullo,0.3958229
mancus,0.39580697
serra,0.3957667
conuicior,0.39571822
aegrotus,0.39570794
assequor,0.39568546
commeatus,0.3956808
aluus,0.39564356
uerbero,0.3956107
glutino,0.39554086
arctous,0.3955176
suborno,0.39550576
transilio,0.39547542
adgrego,0.3954674
neptis,0.3954331
picus,0.3953724
nefas,0.3952686
attente,0.39526054
praegnas,0.3952591
signifer,0.39520898
infesto,0.39520854
proscindo,0.39518416
tenuo,0.39513487
incesto,0.39513174
demando,0.39511132
confercio,0.39509523
septentrio,0.3950788
dinosco,0.39506868
munitus,0.39503446
defigo,0.39492902
anhelus,0.39492705
lacteus,0.39488629
piscina,0.39480624
ruga,0.39478976
fenestra,0.39478952
propinquo,0.39477235
occludo,0.39470753
perterreo,0.39467165
auspicor,0.39462826
rigidus,0.39458138
sulla,0.39452612
concremo,0.39451325
frendo,0.39451244
agnascor,0.3944908
adripio,0.39446267
gestamen,0.39441606
olea,0.39440513
uictoria,0.3943804
deses,0.39434725
quaestor,0.39428753
delphinus,0.39427924
adflo,0.39423397
parasitus,0.39419886
optimas,0.39419174
obligatio,0.39411598
conuersio,0.39411223
saeptum,0.3941091
saucius,0.39399135
uitupero,0.39395657
ueritas,0.39394093
calumnia,0.39393798
sidereus,0.3939365
deriuo,0.39391896
praemoneo,0.39386997
syllanus,0.393866
imbellis,0.3938067
detrudo,0.3937962
analogia,0.39379016
extraordinarius,0.39378873
intumesco,0.39375222
cancer,0.39367914
aquilus,0.39363793
exsulo,0.3936202
inmaturus,0.3936076
proditio,0.39358556
fumo,0.39355424
domito,0.39352947
retego,0.39352876
nubilus,0.39348194
reprehensio,0.39343402
heia,0.39339975
uocabulum,0.39326078
uerecundus,0.39325762
inrepo,0.39323473
inputo,0.39312753
conseruus,0.39310807
auarus,0.39310315
deiectio,0.39306024
coniuratio,0.39301327
sardi,0.3929869
interemo,0.39295235
flebilis,0.39291382
comoedia,0.39283141
paulo,0.39282432
renouo,0.3928212
posthabeo,0.39278957
euerto,0.392776
mobilitas,0.39275813
urbicus,0.39275298
hereditarius,0.39275283
altercor,0.3927499
candeo,0.39274386
narcissus,0.39272127
purpureus,0.3927182
praecaueo,0.39271504
prurio,0.39267486
septenus,0.39261556
insilio,0.39257845
adno,0.39254826
albinus,0.39251944
scapula,0.39249718
iuuenalis,0.39242527
magnanimus,0.39238942
ingemisco,0.3923755
adsigno,0.39233938
euenio,0.39233795
mancipium,0.39228716
germino,0.3922338
robigo,0.39222726
prodigium,0.39221472
uotum,0.39221334
cortex,0.39220044
insono,0.39215484
oraculum,0.39203227
alloquor,0.39203003
galeo,0.39198652
peragro,0.3919774
coruscus,0.39193913
pollicitatio,0.39189622
cautes,0.39180347
resipisco,0.39169672
irrumpo,0.3916935
amburo,0.39166015
fuco,0.39161533
aueho,0.39157534
nouellus,0.39152297
inhumanus,0.39141774
naris,0.39141038
innato,0.3914025
orcus,0.39134067
desipio,0.39133632
dementia,0.39131856
prompte,0.3912881
reclamo,0.3912802
demergo,0.3912673
inclutus,0.39119026
inlido,0.39118272
reconciliatio,0.3911422
conquiesco,0.3911323
scrupulus,0.39112374
circumfluo,0.39111984
expilo,0.39111874
euado,0.39109713
remex,0.39108893
destillo,0.3910714
praecludo,0.39105836
praefinio,0.39102843
caneo,0.39102015
disceptatio,0.3909684
patina,0.3909194
curator,0.3908617
suebus,0.39082584
sportula,0.39082217
praeuenio,0.39081612
tegumentum,0.39072108
agger,0.3907028
nauis,0.3906953
auricula,0.39063218
paterfamilias,0.3906079
uulnus,0.39054573
extenuo,0.39050648
morosus,0.39050558
musca,0.3904843
dissocio,0.3904381
concubitus,0.3904366
lanio,0.39040482
arundo,0.39039025
palaestra,0.3903878
insulsus,0.39036167
fictio,0.39035904
saga,0.39031062
ianua,0.39025065
naufragium,0.3902231
octo,0.3902209
proculco,0.39020452
adfigo,0.39018983
intexo,0.39015624
lectito,0.390138
intego,0.39013025
uerax,0.39010862
illino,0.39010045
praescriptio,0.39009213
succingo,0.39009097
abhorreo,0.39006793
mathematicus,0.3900447
simia,0.39002794
innecto,0.38990426
uulua,0.38989028
nubila,0.38985333
tremor,0.38982952
messis,0.38970107
extraneus,0.38968635
geometria,0.3896438
exta,0.38964316
quinquaginta,0.3895992
perfruor,0.38954923
asellus,0.38953525
uicinus,0.38952705
cista,0.38949904
radio,0.38949412
exardeo,0.38945055
neruus,0.389424
pauito,0.38940585
eiulo,0.38940004
aquosus,0.38938236
fuluus,0.38933805
impendium,0.38933733
curuo,0.38929632
uitalis,0.38928127
quaternus,0.38927108
ligneus,0.38926238
obscuritas,0.38924137
quadraginta,0.389214
turgeo,0.3891883
criminosus,0.3891815
delabor,0.38915646
barbatus,0.3889651
uelum,0.3889416
laboriosus,0.38891312
fugitiuus,0.38887653
sagitta,0.38887346
uolumen,0.3888552
furens,0.38884732
uestigo,0.3887934
iocor,0.388777
insania,0.38871175
alica,0.38871053
putidus,0.38869634
acumen,0.3886935
debitor,0.38866243
ciconia,0.388561
octoginta,0.38855776
uestis,0.38852608
deuincio,0.38842165
alteruter,0.38841602
beneuolus,0.3883961
patera,0.38837308
aurigo,0.3883598
uesper,0.38830695
proueho,0.38821298
persoluo,0.38816747
suffigo,0.38811564
uulgus,0.38811043
effetus,0.38799414
roro,0.3879854
proteruus,0.3879324
tunico,0.38791594
equa,0.38789257
cauda,0.38788348
germen,0.38786712
capacitas,0.38786343
planctus,0.38781047
commoditas,0.3877902
effingo,0.38778904
gloriose,0.38776323
rapax,0.387717
crocus,0.3877038
perfodio,0.3876443
excubo,0.38762203
uitricus,0.3875992
obliquo,0.38755536
argumentor,0.3875508
diuisio,0.38753295
reuerto,0.38737646
iussus,0.3873037
sphaera,0.38728046
rutilo,0.38727665
deuinco,0.38727516
delitesco,0.38722456
sulphur,0.3872161
natiuus,0.38713503
procella,0.38712287
uitio,0.38712284
pluuius,0.38711017
uoluptas,0.38707504
garrulus,0.38703883
peruersus,0.3870117
anhelo,0.38694626
adflicto,0.38692552
supersedeo,0.3868534
quaestorius,0.3868506
clauo,0.3868087
primoris,0.38672897
mustela,0.386726
uigeo,0.38671637
bubo,0.38670358
cohortor,0.38663542
ualidus,0.38663313
chorda,0.38659972
tepeo,0.3865669
obsonium,0.3865078
phalanx,0.3864984
superbio,0.38649392
despondeo,0.38646892
consedo,0.38643456
introitus,0.38641474
acerbo,0.38637632
barba,0.38633665
adiudico,0.38633528
dilabor,0.3863091
obiectus,0.38623506
delicatus,0.38623282
affatim,0.38622636
tragicus,0.38620934
salii,0.3861639
dispendium,0.38615122
mansuetus,0.3861425
uestitus,0.38613638
lumbus,0.38613412
accumbo,0.38607
scala,0.38602322
adoleo,0.38600796
adueho,0.3859797
peiero,0.38596436
feruo,0.3859394
seruius,0.38592148
patruus,0.38591033
alluo,0.38586497
astutus,0.38585687
saeuio,0.38582078
murmuro,0.38579503
quantulus,0.3857888
lasciuus,0.3857882
diuello,0.38568842
uescor,0.38564497
crustum,0.38563275
amica,0.38558093
sagino,0.38556525
horridus,0.38554338
adgredior,0.3855018
optio,0.38547686
pronuntiatio,0.3853254
subtemen,0.38530573
distendo,0.38529703
uilicus,0.385273
lorica,0.38526946
lucifer,0.38525975
descensus,0.38515797
profugus,0.38513833
spurcus,0.38513306
tenebrosus,0.3850895
praepes,0.38506663
suspectus,0.3850645
affigo,0.38504216
dissilio,0.38499773
pharetra,0.38495708
discindo,0.384945
lator,0.38493022
surripio,0.38488397
licium,0.38475552
cyathus,0.38471147
conflicto,0.38467252
scenicus,0.3846582
lamina,0.3846417
cumulus,0.38464153
turma,0.3845339
ouo,0.3845096
clementer,0.38450617
permutatio,0.3845017
sceleratus,0.38449353
onerosus,0.38448486
gestus,0.3844133
loculus,0.38441026
magne,0.38438317
limosus,0.38438082
fulgur,0.38428405
factito,0.3842059
obpugno,0.38420206
patrimonium,0.38419428
argumentatio,0.3841843
laurus,0.38418
aspis,0.38414234
puteus,0.3841229
proditor,0.38410208
hircus,0.384046
licinius,0.38403594
deseco,0.38403556
ingruo,0.3840165
conscendo,0.38396332
accubo,0.3839548
septuaginta,0.38394508
igneus,0.38391203
colloquor,0.38390413
ualetudo,0.38384646
longaeuus,0.3838266
attono,0.3838053
munificus,0.3837833
depasco,0.38374788
caluaria,0.38370022
nothus,0.383628
deuotio,0.38356838
inguen,0.38356325
gramen,0.38347954
auersor,0.3834386
perfungor,0.38343275
oceanus,0.38343158
munimentum,0.38342074
nouicius,0.38336372
rimor,0.38331667
degenero,0.3832049
blandio,0.38319224
refercio,0.3831356
prospecto,0.38309246
excrucio,0.38303065
exaequo,0.3830194
murra,0.38290122
stolidus,0.38283053
subueho,0.38279307
bilinguis,0.38277894
extimesco,0.3827093
ferax,0.38257965
nefandus,0.38251883
euagor,0.38246056
exulo,0.38241482
sanguineus,0.38239366
sexaginta,0.38237834
anteeo,0.38237303
fibra,0.3823585
symphonia,0.3822912
ebrietas,0.38228282
autumo,0.38225183
discludo,0.38224563
adsentior,0.38224456
adiaceo,0.38223374
musso,0.38222766
decerpo,0.3822126
gemmo,0.38217807
circumsedeo,0.382177
substerno,0.3821756
pansa,0.38217124
faenus,0.38214794
architectus,0.38212648
praecingo,0.38207576
athleta,0.38202703
iuncus,0.38198835
titubo,0.38197455
aedis,0.3819562
iracundia,0.3819385
dimidio,0.38178736
dialecticus,0.38178578
prauus,0.38172957
specus,0.38166204
follis,0.38160512
fermentum,0.3815989
statura,0.38155243
inpetro,0.38154536
silua,0.38153628
agilis,0.3815267
caenum,0.3814636
compaciscor,0.38143262
ieiunium,0.38142997
ludifico,0.3814282
euripus,0.38139823
iris,0.38131645
clunis,0.38121784
inueho,0.38120198
perlustro,0.38119736
inductio,0.38118264
eleganter,0.38117194
grus,0.38116643
iumentum,0.38115454
molliter,0.38109758
maxilla,0.38107204
amplitudo,0.38100925
controuersus,0.38100296
triangulus,0.38098451
inuisus,0.3809607
infandus,0.38092515
deueho,0.3808996
immotus,0.38089752
adcurro,0.38087624
resono,0.3808591
incalesco,0.38083875
cinaedus,0.38082352
dignatio,0.38079858
immunis,0.3807777
accipiter,0.38077062
uulpes,0.38071728
unguen,0.3806664
trucido,0.3806587
machinatio,0.38065642
abies,0.38065177
prolabor,0.38062903
grando,0.38061452
morigerus,0.380608
octauus,0.3806074
tumulo,0.38058338
clipeus,0.38054007
inuictus,0.38048506
subuenio,0.38042778
moderor,0.3804056
horror,0.38039407
arrhabo,0.38037518
respergo,0.38036215
ratiocinatio,0.38036022
iucunditas,0.38033196
euito,0.38030863
praedurus,0.38029644
remissus,0.38027203
satelles,0.38019347
adplico,0.3801767
inplico,0.3801633
impolitus,0.38010857
nauigo,0.38005328
ducenti,0.38004202
restinguo,0.38003185
adiectio,0.38000417
detondeo,0.38000366
recuruo,0.38000226
iamiam,0.3799738
illido,0.379772
mucro,0.3797705
dicio,0.37976772
farina,0.37971166
accumulo,0.37969762
instabilis,0.37963325
amens,0.3796276
inhio,0.37960464
refreno,0.37955305
floridus,0.37952265
attrecto,0.37950078
cicuta,0.37947434
culex,0.3793819
crudelitas,0.37936664
fertilitas,0.37934095
pascuum,0.37934086
sarmatae,0.37933835
riualis,0.37931702
conclaue,0.3792899
defio,0.37927547
nigro,0.3792716
insidior,0.37923095
ineptia,0.37911585
inspectio,0.37902793
lamenta,0.37901348
languesco,0.37901044
praecurro,0.37900558
scortum,0.37897965
corpusculum,0.37891752
latito,0.3788958
bellipotens,0.37887597
audaciter,0.37884113
fucus,0.3788405
exclamatio,0.37883922
apricus,0.3788353
exsecrabilis,0.3788067
obtutus,0.37877932
immitis,0.37872088
pirum,0.3787125
opperior,0.378711
plausus,0.37864283
acclamo,0.37861562
fistulo,0.37860814
intolerabilis,0.37855917
nidor,0.37854028
ansa,0.37847793
aestiuus,0.37841782
solacium,0.3783243
expectatio,0.37823156
madefacio,0.37822703
sospes,0.37822375
uiscum,0.3782085
impatiens,0.37819678
agitatio,0.3781934
trames,0.37818256
amplexor,0.37815252
prouenio,0.37814185
locatio,0.37812483
inclamo,0.37810224
ingemo,0.37803695
procax,0.3780092
belligero,0.37797663
hiemo,0.37787533
inuoco,0.3778238
uiduo,0.37779588
uentilo,0.37778744
publicanus,0.37776098
imprudens,0.37775362
faenero,0.37775058
terebro,0.3777464
salum,0.3777227
ceruus,0.37770385
cuneus,0.37768242
procumbo,0.37763572
uetustus,0.37761998
discursus,0.37754354
concursus,0.37753442
descisco,0.37752378
obnitor,0.37751466
parcus,0.37747568
epoto,0.37747064
pabulum,0.3774403
inauro,0.37741452
turgidus,0.37737477
adiumentum,0.37735942
dotalis,0.37730283
seiungo,0.3772877
intromitto,0.3772728
decemuir,0.3772424
illigo,0.37720078
submergo,0.37719747
uireo,0.3770843
cedrus,0.3770332
confodio,0.37699547
enato,0.37695998
solium,0.37694275
profectio,0.37686163
supercilium,0.37685162
digredior,0.3768375
muscus,0.3768319
pudicitia,0.37682596
tegimen,0.37681708
ianitor,0.37679788
coenpo,0.37676403
nefarius,0.37673616
liquefacio,0.37673286
scateo,0.376686
computatio,0.376607
fragmen,0.37658447
uocito,0.37654617
stabilitas,0.37652957
coacto,0.37649673
auroro,0.37644196
nebulo,0.3764176
pugnax,0.37637046
statiuus,0.37633008
eueho,0.37632683
oblectatio,0.37632245
calamitosus,0.37625974
uersutus,0.37625605
taedium,0.37623832
aliger,0.37619746
desertor,0.3761865
recubo,0.37617
faenum,0.376166
damnosus,0.3761651
campester,0.37614673
adquiro,0.3761463
etesia,0.37612766
captio,0.3761161
lacuna,0.37609753
alienatio,0.3760966
aliquanto,0.37609404
percontor,0.37599683
praeconius,0.3759412
circumuenio,0.37590516
exardesco,0.37590346
abstergeo,0.37589678
animans,0.3758534
therma,0.37584242
contumax,0.37583226
nauticus,0.37583014
iugerum,0.37579483
faciliter,0.37569457
perambulo,0.3756487
obscenus,0.37564027
uulnero,0.37557924
euolo,0.37556502
sibilo,0.37553376
adquiesco,0.37553197
ast,0.3755223
diametros,0.37542164
illaesus,0.375409
uexo,0.37533906
combibo,0.37530586
commercium,0.3752238
constructio,0.3752078
sceptrum,0.37520045
horresco,0.37518865
profligo,0.37515706
conburo,0.37510246
insperatus,0.37508753
depugno,0.37505126
recessus,0.37503138
inrumpo,0.3750212
emico,0.3750132
nefastus,0.37497923
risus,0.37497303
corroboro,0.37491447
arte,0.37491065
inscendo,0.3748915
precatio,0.37482294
animaduerto,0.37479463
incomptus,0.37478954
pompo,0.3747737
uotiuus,0.3747535
assignatio,0.37469763
copiose,0.37469336
opaco,0.37467337
expiro,0.3746554
rido,0.37464944
antefero,0.3745573
dicturio,0.37448084
bubulcus,0.37447134
inibi,0.37440026
praeuius,0.37439513
inligo,0.37434137
radico,0.37433496
posteri,0.37431002
uacuo,0.37426254
uagor,0.37425503
offundo,0.37417486
salubriter,0.3741735
discrucio,0.37416288
efflo,0.37416065
retento,0.3740967
abstrudo,0.37408215
inlumino,0.37404683
discolor,0.3740431
