Word,Frequency_t_reference-last,Frequency_t0,"Cosine_similarity(w_t_reference-last,w_t0)",interval-0,neighbours_t0,Frequency_t1,"Cosine_similarity(w_t_reference-last,w_t1)",interval-1,neighbours_t1
autem,8962,8841,0.7255396,0,"[('enim', 0.6445212960243225), ('igitur', 0.627281129360199), ('itaque', 0.5877995491027832), ('ergo', 0.5692117810249329), ('probatio', 0.5582566857337952), ('partitio', 0.5465911030769348), ('nam', 0.5314319729804993), ('demonstro', 0.5312343239784241), ('siquidem', 0.5309131145477295), ('etenim', 0.5305986404418945)]",8962,1.0,1,"[('itaque', 0.6916804313659668), ('uero', 0.6861903667449951), ('enim', 0.6215860843658447), ('ergo', 0.6081289649009705), ('igitur', 0.6043801307678223), ('etenim', 0.5995848178863525), ('porro', 0.553652822971344), ('quodsi', 0.5435424447059631), ('nam', 0.5048977732658386), ('sed', 0.4682672619819641)]"
meus,8866,8790,0.71808887,0,"[('tuus', 0.7640078663825989), ('uester', 0.6311122179031372), ('ego', 0.6009451150894165), ('carissimus', 0.5845410227775574), ('tu', 0.5539573431015015), ('saalue', 0.522536039352417), ('solamen', 0.4657071828842163), ('noster', 0.4629688560962677), ('saluo', 0.4491857886314392), ('paternus', 0.4403989613056183)]",8866,1.0,1,"[('tuus', 0.6600008606910706), ('ego', 0.6575979590415955), ('uester', 0.5435872673988342), ('tu', 0.5369885563850403), ('carus', 0.4230004549026489), ('suus', 0.4220317304134369), ('hodie', 0.41912612318992615), ('Dominus', 0.4019586145877838), ('assideo', 0.39463430643081665), ('uos', 0.3918150067329407)]"
etiam,8666,8644,0.7165628,0,"[('quoque', 0.5465753674507141), ('praecipue', 0.4232219159603119), ('seueritas', 0.40304210782051086), ('usitatus', 0.3692173659801483), ('aliquando', 0.36801037192344666), ('plerusque', 0.3671674430370331), ('non', 0.3589424192905426), ('arrogantia', 0.3480018079280853), ('ignorantia', 0.34418970346450806), ('modo', 0.33755674958229065)]",8666,1.0,1,"[('quoque', 0.5788376927375793), ('uidelicet', 0.4203501343727112), ('sane', 0.3936764895915985), ('quidem', 0.38258251547813416), ('absum', 0.3823089599609375), ('potior', 0.3698124587535858), ('principalis', 0.36129993200302124), ('potissimum', 0.3586226999759674), ('argumentum', 0.3578445017337799), ('tantummodo', 0.35560575127601624)]"
iam,8520,8576,0.63410074,0,"[('nondum', 0.4813057780265808), ('postquam', 0.4515926241874695), ('necdum', 0.42940327525138855), ('tunc', 0.3795351982116699), ('exhaurio', 0.34943845868110657), ('senium', 0.3449939787387848), ('so', 0.3437538743019104), ('propinquo', 0.33618271350860596), ('insto', 0.3289335370063782), ('fessus', 0.32760849595069885)]",8520,1.0,1,"[('tandem', 0.5011629462242126), ('necdum', 0.4361615478992462), ('senesco', 0.37982460856437683), ('nondum', 0.3792383670806885), ('redux', 0.3767499625682831), ('securus', 0.37638482451438904), ('postquam', 0.3725695013999939), ('promissum', 0.3654671013355255), ('iugalis', 0.3628697097301483), ('aduento', 0.35803765058517456)]"
tuus,8386,7953,0.7305279,0,"[('meus', 0.7640078663825989), ('tu', 0.6219252347946167), ('noster', 0.5582053065299988), ('carissimus', 0.5265321731567383), ('uester', 0.504125714302063), ('paternus', 0.4742777943611145), ('mactus', 0.4627268314361572), ('benignus', 0.45529451966285706), ('saalue', 0.4454537034034729), ('da', 0.44191795587539673)]",8386,1.0,1,"[('tu', 0.7247315645217896), ('meus', 0.660000741481781), ('is', 0.4040551483631134), ('noster', 0.4023181200027466), ('suus', 0.3943899869918823), ('multiplico', 0.3915117084980011), ('Dominus', 0.38681939244270325), ('uester', 0.37892645597457886), ('ego', 0.37732014060020447), ('domina', 0.377113401889801)]"
alius,8360,7836,0.6751059,0,"[('alium', 0.60160231590271), ('aliunde', 0.4239547550678253), ('innumerabilis', 0.4234561622142792), ('compareo', 0.393738716840744), ('commodior', 0.3926939368247986), ('porro', 0.3902970850467682), ('subinde', 0.3828490376472473), ('permultus', 0.38095715641975403), ('eiusmodi', 0.37941551208496094), ('aeque', 0.376762717962265)]",8360,1.0,1,"[('alium', 0.5304597020149231), ('quilibet', 0.5112864375114441), ('aliunde', 0.45673564076423645), ('persona', 0.42014166712760925), ('extrinsecus', 0.4173598885536194), ('accido', 0.41255971789360046), ('diuersus', 0.41009053587913513), ('alibi', 0.40751492977142334), ('differentia', 0.4042293429374695), ('contrarius', 0.3995453417301178)]"
quod,8200,7814,0.7124758,0,"[('qui', 0.6039446592330933), ('quia', 0.538929283618927), ('cur', 0.434995174407959), ('quare', 0.425702840089798), ('sin', 0.3987893760204315), ('alioqui', 0.38524723052978516), ('idcirco', 0.38002723455429077), ('ut', 0.37888234853744507), ('enim', 0.37134262919425964), ('si', 0.37015774846076965)]",8200,1.0,1,"[('qui', 0.5658178329467773), ('quoniam', 0.5551397204399109), ('quia', 0.5465294718742371), ('utique', 0.4498438239097595), ('Quod', 0.4469302296638489), ('plane', 0.4347999393939972), ('cur', 0.4335523843765259), ('num', 0.4226849377155304), ('nam', 0.4156099557876587), ('tamen', 0.40432870388031006)]"
ne,8120,7546,0.73000264,0,"[('neu', 0.5305823683738708), ('neue', 0.5174747109413147), ('nequid', 0.47162142395973206), ('si', 0.42217516899108887), ('caueo', 0.37297186255455017), ('prohibeo', 0.3335621953010559), ('nolo', 0.3301614820957184), ('cautus', 0.3156488537788391), ('ni', 0.31219249963760376), ('nequis', 0.3116929233074188)]",8120,1.0,1,"[('si', 0.522576630115509), ('nolo', 0.4672715961933136), ('neu', 0.43459513783454895), ('quandoque', 0.4190842807292938), ('neue', 0.41856977343559265), ('conor', 0.3680073618888855), ('calumnior', 0.3575788140296936), ('neglego', 0.35311535000801086), ('nisi', 0.3524406850337982), ('nequaquam', 0.34798726439476013)]"
homo,7815,7326,0.6924772,0,"[('humanus', 0.5640764236450195), ('immortalis', 0.4640342891216278), ('mortalis', 0.446169912815094), ('ciuis', 0.43771377205848694), ('benignitas', 0.43213987350463867), ('inmortalis', 0.423973023891449), ('singularis', 0.3946123421192169), ('maleficus', 0.39246445894241333), ('adulescens', 0.3903951644897461), ('mediocriter', 0.3839226961135864)]",7815,1.0,1,"[('mortalis', 0.5592793822288513), ('humanus', 0.5262205004692078), ('animal', 0.50962895154953), ('rationalis', 0.47499069571495056), ('immortalis', 0.46840745210647583), ('corporalis', 0.4506131410598755), ('sapio', 0.4504333734512329), ('immortalitas', 0.44809722900390625), ('inmortalis', 0.4461304545402527), ('anima', 0.4426242709159851)]"
idem,7544,7228,0.76654893,0,"[('similiter', 0.4756911098957062), ('item', 0.4507531523704529), ('par', 0.449693500995636), ('is', 0.43568530678749084), ('disparo', 0.4196402132511139), ('commuto', 0.4145583510398865), ('iniquitas', 0.3867596685886383), ('superior', 0.3865717947483063), ('similis', 0.3791102468967438), ('consimilis', 0.3682155907154083)]",7544,1.0,1,"[('diuersus', 0.5046049356460571), ('par', 0.4917595088481903), ('appellatio', 0.46645206212997437), ('principalis', 0.44311535358428955), ('similis', 0.44131654500961304), ('adsigno', 0.43545323610305786), ('constitutum', 0.43084388971328735), ('unus', 0.41290897130966187), ('persona', 0.41078320145606995), ('hic', 0.4063754081726074)]"
pars,7483,6836,0.79643804,0,"[('interior', 0.43422946333885193), ('contentio', 0.4246797561645508), ('diuido', 0.4164210557937622), ('particula', 0.4101644456386566), ('dimidium', 0.4048568308353424), ('constitutio', 0.4004940390586853), ('angulus', 0.3995363116264343), ('processus', 0.3985487222671509), ('inferior', 0.3953310251235962), ('exterior', 0.3922359347343445)]",7483,1.0,1,"[('portio', 0.6250993013381958), ('dimidium', 0.5352909564971924), ('dimidius', 0.5016776919364929), ('inferior', 0.4959247410297394), ('alteruter', 0.4847449064254761), ('sphaera', 0.4579974412918091), ('diuisio', 0.4575645327568054), ('latus', 0.44942575693130493), ('decimanus', 0.43294757604599), ('circulus', 0.42950916290283203)]"
unus,7392,6802,0.7502488,0,"[('tres', 0.507559061050415), ('duo', 0.4510864317417145), ('totidem', 0.44792163372039795), ('Unus', 0.4315979480743408), ('quattuor', 0.4284151792526245), ('diuersus', 0.4175693392753601), ('par', 0.38947445154190063), ('quinque', 0.38785281777381897), ('alter', 0.3871481716632843), ('pariter', 0.37570032477378845)]",7392,1.0,1,"[('duo', 0.5831882357597351), ('tres', 0.5783745646476746), ('aequalis', 0.5159229636192322), ('alter', 0.4793564975261688), ('consto', 0.4447324275970459), ('numerus', 0.44344455003738403), ('par', 0.43928709626197815), ('ambo', 0.4315808415412903), ('Unus', 0.4270327091217041), ('singulus', 0.4228303134441376)]"
locus,7243,6657,0.66300607,0,"[('collis', 0.46144846081733704), ('statio', 0.44964921474456787), ('regio', 0.4416647255420685), ('uia', 0.44051694869995117), ('aditus', 0.4183887839317322), ('angustia', 0.41002577543258667), ('castellum', 0.407897025346756), ('aedificium', 0.4031144976615906), ('munimentum', 0.3977023661136627), ('praesidium', 0.3752877712249756)]",7243,1.0,1,"[('regio', 0.5395214557647705), ('domicilium', 0.5385333299636841), ('territorium', 0.4753985106945038), ('uicus', 0.43009936809539795), ('cella', 0.4211218059062958), ('constitutum', 0.41456374526023865), ('uallis', 0.4096828103065491), ('commoror', 0.4074014127254486), ('mons', 0.4066021740436554), ('spelunca', 0.3962450623512268)]"
noster,7160,6645,0.68959355,0,"[('tuus', 0.5582053065299988), ('uester', 0.4957289695739746), ('meus', 0.46296870708465576), ('suus', 0.43986791372299194), ('nos', 0.43259236216545105), ('antiquus', 0.43065279722213745), ('hic', 0.3812258541584015), ('ingratus', 0.3781191110610962), ('usurpo', 0.3738912045955658), ('communis', 0.3647158443927765)]",7160,1.0,1,"[('uester', 0.5612546801567078), ('nos', 0.5211439728736877), ('praesens', 0.4564048647880554), ('humanus', 0.4553440809249878), ('tuus', 0.40231814980506897), ('propitio', 0.39980196952819824), ('principalis', 0.38094496726989746), ('antiquus', 0.37901926040649414), ('generalis', 0.37655824422836304), ('mansuetudo', 0.3731565475463867)]"
nos,6764,6633,0.681329,0,"[('uos', 0.49899742007255554), ('ego', 0.48721185326576233), ('hic', 0.48719239234924316), ('tu', 0.4609690010547638), ('noster', 0.4325924217700958), ('fideliter', 0.4155067205429077), ('dus', 0.4119805693626404), ('utilitas', 0.4089561104774475), ('sapio', 0.40589261054992676), ('dium', 0.40353602170944214)]",6764,1.0,1,"[('uos', 0.5344861149787903), ('noster', 0.5211440324783325), ('diuinitas', 0.46513405442237854), ('ueritas', 0.46116745471954346), ('clementia', 0.42896828055381775), ('tu', 0.42582082748413086), ('immortalitas', 0.4250999391078949), ('notitia', 0.4049059748649597), ('breuiter', 0.3953843116760254), ('benignitas', 0.393269807100296)]"
tamen,6693,6595,0.77147955,0,"[('enim', 0.5203814506530762), ('ceterum', 0.5197678208351135), ('quia', 0.5177720189094543), ('itaque', 0.44788408279418945), ('nam', 0.4442315697669983), ('certe', 0.4385066032409668), ('alioqui', 0.4334205090999603), ('tolerabilis', 0.43171143531799316), ('nimirum', 0.42137017846107483), ('quoniam', 0.4207274913787842)]",6693,1.0,1,"[('sane', 0.5744321346282959), ('etenim', 0.5278655886650085), ('nam', 0.5147724747657776), ('sed', 0.5014699697494507), ('quoniam', 0.49892815947532654), ('quamquam', 0.49392375349998474), ('enim', 0.4779070317745209), ('plane', 0.4763545095920563), ('attamen', 0.4657364785671234), ('experimentum', 0.45844075083732605)]"
pater,6673,6540,0.61901045,0,"[('parens', 0.5824923515319824), ('senatus', 0.5223753452301025), ('nepos', 0.49545836448669434), ('genitor', 0.4868234395980835), ('socer', 0.42663562297821045), ('Drusus', 0.42492473125457764), ('uitricus', 0.4223654270172119), ('filia', 0.4210771918296814), ('diligo', 0.4143918454647064), ('patruus', 0.413276731967926)]",6673,1.0,1,"[('parens', 0.7072555422782898), ('nepos', 0.6132487058639526), ('genitor', 0.5918596386909485), ('mater', 0.5823391675949097), ('paternus', 0.5731643438339233), ('emancipo', 0.5684041380882263), ('frater', 0.5538792610168457), ('soror', 0.5432693958282471), ('unicus', 0.5322524309158325), ('auus', 0.5271984934806824)]"
uolo,6585,6537,0.7756484,0,"[('possum', 0.5806894898414612), ('cupio', 0.5748137831687927), ('licet', 0.5549415946006775), ('permitto', 0.5100966095924377), ('libet', 0.48530009388923645), ('intellego', 0.48211240768432617), ('nolo', 0.45781877636909485), ('recte', 0.4507315754890442), ('cogito', 0.43368056416511536), ('liceo', 0.4336046874523163)]",6585,1.0,1,"[('cupio', 0.593929648399353), ('possum', 0.5674428939819336), ('debeo', 0.5566021203994751), ('liceo', 0.550512433052063), ('puto', 0.5465784668922424), ('ignoro', 0.5254405736923218), ('oportet', 0.5188382267951965), ('libet', 0.5185648798942566), ('nescio', 0.5076969265937805), ('nego', 0.4954569339752197)]"
ante,6577,6401,0.70356756,0,"[('post', 0.5650619268417358), ('prior', 0.44628793001174927), ('perlustro', 0.43170538544654846), ('intra', 0.43156489729881287), ('Ante', 0.428644061088562), ('primum', 0.4003652036190033), ('antiquior', 0.3834977149963379), ('pridie', 0.3782462775707245), ('ample', 0.3642379343509674), ('plenior', 0.35586315393447876)]",6577,1.0,1,"[('prior', 0.5375457406044006), ('post', 0.40787917375564575), ('fungo', 0.3909042477607727), ('intra', 0.38462942838668823), ('supra', 0.37239813804626465), ('Ante', 0.36397409439086914), ('antecedo', 0.3638083040714264), ('notior', 0.3531455397605896), ('obeo', 0.35148072242736816), ('fungor', 0.35042285919189453)]"
nam,6551,6357,0.7518128,0,"[('itaque', 0.6309736371040344), ('etenim', 0.611042320728302), ('Nam', 0.5603002309799194), ('ceterum', 0.5569700598716736), ('uerum', 0.5327639579772949), ('autem', 0.531432032585144), ('enim', 0.5226172804832458), ('Atque', 0.5173085927963257), ('igitur', 0.5122969746589661), ('ergo', 0.49372366070747375)]",6551,1.0,1,"[('etenim', 0.5666608810424805), ('igitur', 0.5346187949180603), ('denique', 0.5228548645973206), ('enim', 0.5217502117156982), ('sed', 0.5154641270637512), ('tamen', 0.5147724747657776), ('autem', 0.5048978328704834), ('itaque', 0.5035553574562073), ('Nam', 0.4959549307823181), ('praesertim', 0.482189804315567)]"
rex,6534,6352,0.6944027,0,"[('Philippus', 0.6830102801322937), ('Alexander', 0.6769840121269226), ('Antiochus', 0.6245423555374146), ('Lacedaemonius', 0.6049549579620361), ('tyrannus', 0.603644609451294), ('Attalus', 0.6032060384750366), ('Macedo', 0.600235641002655), ('Persa', 0.5911093950271606), ('Ptolomaeus', 0.5850409865379333), ('Ptolemaeus', 0.5733689665794373)]",6534,1.0,1,"[('regina', 0.593232274055481), ('Babylon', 0.49939894676208496), ('Darius', 0.49647727608680725), ('Syria', 0.48494985699653625), ('Medus', 0.4846080541610718), ('regnum', 0.46736225485801697), ('Persa', 0.46108296513557434), ('Graecia', 0.4573059380054474), ('Antiochus', 0.4475783407688141), ('regno', 0.44231775403022766)]"
uenio,6480,6329,0.7525891,0,"[('redeo', 0.7326124906539917), ('mitto', 0.7009792923927307), ('reuertor', 0.6803109049797058), ('adduco', 0.6521807312965393), ('ueno', 0.6090141534805298), ('peruenio', 0.6042330861091614), ('defero', 0.5906016826629639), ('reuerto', 0.5827236175537109), ('confugio', 0.5801966786384583), ('reduco', 0.571324348449707)]",6480,1.0,1,"[('aduenio', 0.6476056575775146), ('pergo', 0.6355813145637512), ('peruenio', 0.6349347233772278), ('reuertor', 0.5972269177436829), ('adduco', 0.5949787497520447), ('descendo', 0.593079686164856), ('adpropinquo', 0.5922884941101074), ('redeo', 0.5742719769477844), ('deuenio', 0.5607255101203918), ('ascendo', 0.5604052543640137)]"
magnus,6150,6258,0.8077091,0,"[('maximus', 0.7421937584877014), ('ingens', 0.6465583443641663), ('maior', 0.6380276083946228), ('tantus', 0.5335372686386108), ('Magnus', 0.5140394568443298), ('amplus', 0.4704235792160034), ('augeo', 0.4675177037715912), ('minimus', 0.4599449038505554), ('grandis', 0.4569561183452606), ('quantus', 0.4495907425880432)]",6150,1.0,1,"[('maximus', 0.737191379070282), ('grandis', 0.7005518674850464), ('ingens', 0.59952712059021), ('inmensus', 0.5326400399208069), ('maior', 0.5212457180023193), ('tantus', 0.515413761138916), ('amplifico', 0.5021167993545532), ('summus', 0.4847658574581146), ('infinitus', 0.4705519378185272), ('admirabilis', 0.46145573258399963)]"
filius,6137,6252,0.6722949,0,"[('filia', 0.780964195728302), ('patruus', 0.6991825699806213), ('adopto', 0.6855912804603577), ('pupillus', 0.6718858480453491), ('frater', 0.6709696650505066), ('uitricus', 0.6709535717964172), ('nepos', 0.6690329313278198), ('Drusus', 0.6651554107666016), ('neptis', 0.6502651572227478), ('despondeo', 0.6417457461357117)]",6137,1.0,1,"[('emancipo', 0.6618905067443848), ('filia', 0.6271932125091553), ('frater', 0.622072160243988), ('liberi', 0.6096323728561401), ('auus', 0.5823211669921875), ('patruus', 0.5689587593078613), ('adopto', 0.5401009321212769), ('cognatio', 0.5397671461105347), ('concubina', 0.5395243763923645), ('neptis', 0.5313202738761902)]"
tempus,6084,6247,0.6529402,0,"[('hora', 0.4585322439670563), ('spatium', 0.42503437399864197), ('aestas', 0.4190008342266083), ('longior', 0.41375988721847534), ('aeuum', 0.3866434693336487), ('diurnus', 0.3827834129333496), ('occasio', 0.36901214718818665), ('finio', 0.36348050832748413), ('aetas', 0.3608768880367279), ('aequinoctium', 0.35944005846977234)]",6084,1.0,1,"[('quinquennium', 0.4911544919013977), ('dies', 0.47871828079223633), ('biennium', 0.4750022292137146), ('spatium', 0.4718424379825592), ('exitus', 0.4710535407066345), ('interuallum', 0.4529954493045807), ('praescriptio', 0.45280516147613525), ('meta', 0.44215893745422363), ('aeuum', 0.44194111227989197), ('hora', 0.4198633134365082)]"
deus,6011,6162,0.70253783,0,"[('dus', 0.7402867674827576), ('diuus', 0.6760580539703369), ('dium', 0.6540285348892212), ('numen', 0.6535383462905884), ('dea', 0.6134915351867676), ('Iuppiter', 0.6084471344947815), ('superus', 0.5957037806510925), ('des', 0.5896688103675842), ('caelestis', 0.5586156249046326), ('caelitus', 0.5334908366203308)]",6011,1.0,1,"[('Deus', 0.6629708409309387), ('numen', 0.6548022627830505), ('dium', 0.6110963225364685), ('caelestis', 0.5809808969497681), ('diuinitas', 0.5575470924377441), ('ueneratio', 0.5412098169326782), ('dominus', 0.5392664670944214), ('immortalis', 0.532717227935791), ('caelitus', 0.5302292108535767), ('diuinus', 0.5171385407447815)]"
