Word,Frequency_t_reference-last,Frequency_t0,"Cosine_similarity(w_t_reference-last,w_t0)",interval-0,neighbours_t0,Frequency_t1,"Cosine_similarity(w_t_reference-last,w_t1)",interval-1,neighbours_t1
autem,8962,8841,0.70324093,0,"[('igitur', 0.6873122453689575), ('itaque', 0.6372630000114441), ('nam', 0.603395402431488), ('ergo', 0.5901930332183838), ('enim', 0.5777768492698669), ('propositio', 0.573371171951294), ('argumentatio', 0.569485068321228), ('reprehensio', 0.5653226375579834), ('partitio', 0.5596223473548889), ('demonstro', 0.5468546748161316)]",8962,1.0,1,"[('uero', 0.7197792530059814), ('itaque', 0.639249324798584), ('igitur', 0.5859487056732178), ('ergo', 0.5834416151046753), ('enim', 0.5717301964759827), ('porro', 0.5382713675498962), ('etenim', 0.5181364417076111), ('quodsi', 0.5010666251182556), ('Nam', 0.4840993285179138), ('ceterum', 0.4782924950122833)]"
meus,8866,8790,0.63646,0,"[('tuus', 0.6952831149101257), ('ego', 0.653764545917511), ('uester', 0.6123718023300171), ('tu', 0.5845996737480164), ('carissimus', 0.5565073490142822), ('misereor', 0.5357282757759094), ('saalue', 0.5258625149726868), ('solamen', 0.48159992694854736), ('uos', 0.4815196692943573), ('forsan', 0.47489500045776367)]",8866,1.0,1,"[('ego', 0.7160866856575012), ('tuus', 0.6322391033172607), ('tu', 0.5225627422332764), ('quaeso', 0.5018410086631775), ('uester', 0.4955388009548187), ('Dominus', 0.4557695984840393), ('hodie', 0.42332562804222107), ('deprecor', 0.40593335032463074), ('carissimus', 0.39568617939949036), ('co', 0.39453721046447754)]"
etiam,8666,8644,0.70221335,0,"[('quoque', 0.5446330308914185), ('non', 0.4205242991447449), ('usitatus', 0.41395360231399536), ('praecipue', 0.40430140495300293), ('modo', 0.40267425775527954), ('plerusque', 0.3747234642505646), ('imitatio', 0.3603377640247345), ('aliquando', 0.35856083035469055), ('coitio', 0.3570534884929657), ('amplifico', 0.35052573680877686)]",8666,1.0,1,"[('quoque', 0.6206159591674805), ('sane', 0.41300052404403687), ('modo', 0.39817506074905396), ('uidelicet', 0.3797677457332611), ('immo', 0.37509557604789734), ('tantummodo', 0.3710153102874756), ('quidem', 0.3685486316680908), ('testimonium', 0.36597222089767456), ('principalis', 0.3602376878261566), ('imitatio', 0.3578431010246277)]"
iam,8520,8576,0.75357115,0,"[('nondum', 0.5004521608352661), ('necdum', 0.481366902589798), ('postquam', 0.45269688963890076), ('insto', 0.40502527356147766), ('tunc', 0.38272860646247864), ('pridem', 0.382089763879776), ('maturus', 0.36599841713905334), ('uix', 0.3511412441730499), ('transcendo', 0.34811344742774963), ('senium', 0.3476663827896118)]",8520,1.0,1,"[('senesco', 0.4509694278240204), ('necdum', 0.45041608810424805), ('postquam', 0.436145156621933), ('nondum', 0.4192768931388855), ('tandem', 0.41693806648254395), ('pridem', 0.3995463252067566), ('securus', 0.39153245091438293), ('tunc', 0.38865500688552856), ('promissum', 0.38826408982276917), ('redux', 0.3872850835323334)]"
tuus,8386,7953,0.65176225,0,"[('tu', 0.7224772572517395), ('meus', 0.6952832341194153), ('carissimus', 0.5343602895736694), ('misereor', 0.5308255553245544), ('noster', 0.5232073068618774), ('saalue', 0.47298693656921387), ('domina', 0.4542357325553894), ('pudet', 0.45346421003341675), ('ego', 0.45178332924842834), ('mactus', 0.44918808341026306)]",8386,1.0,1,"[('tu', 0.7980435490608215), ('meus', 0.6322391033172607), ('ego', 0.42665162682533264), ('Dominus', 0.40275838971138), ('carissimus', 0.3859110474586487), ('saluus', 0.3859058916568756), ('praeses', 0.3761690557003021), ('quaeso', 0.3757682144641876), ('bonitas', 0.37520694732666016), ('domina', 0.3714963495731354)]"
alius,8360,7836,0.7265406,0,"[('alium', 0.4835951030254364), ('Pars', 0.42488977313041687), ('subinde', 0.35458484292030334), ('proprius', 0.34441059827804565), ('tropus', 0.3429577052593231), ('mitior', 0.3419804275035858), ('aliunde', 0.3343889117240906), ('transfero', 0.3291778266429901), ('permultus', 0.3255641460418701), ('mutatio', 0.3246365487575531)]",8360,1.0,1,"[('aliunde', 0.4676073491573334), ('alium', 0.465523898601532), ('quilibet', 0.4594995379447937), ('persona', 0.45821306109428406), ('parum', 0.40684548020362854), ('causa', 0.40565213561058044), ('omnino', 0.39981427788734436), ('multus', 0.3897135257720947), ('diuersus', 0.38519126176834106), ('differentia', 0.38011443614959717)]"
quod,8200,7814,0.7944787,0,"[('qui', 0.5884785056114197), ('quia', 0.527929961681366), ('etiamsi', 0.4132567048072815), ('sin', 0.41244903206825256), ('si', 0.41223251819610596), ('alioqui', 0.4101932942867279), ('cur', 0.3968811333179474), ('idcirco', 0.39500564336776733), ('quare', 0.39442646503448486), ('credibilis', 0.37019985914230347)]",8200,1.0,1,"[('qui', 0.5376794934272766), ('quoniam', 0.5305855870246887), ('quia', 0.5216534733772278), ('plane', 0.3921695053577423), ('utique', 0.3865705132484436), ('certissimus', 0.37625253200531006), ('prŏfectus', 0.37608417868614197), ('cur', 0.37262052297592163), ('Quod', 0.3707738220691681), ('idcirco', 0.36521852016448975)]"
ne,8120,7546,0.65272206,0,"[('neu', 0.5064042210578918), ('neue', 0.47004827857017517), ('pertimesco', 0.37748393416404724), ('nequid', 0.3651256859302521), ('caueo', 0.3281674385070801), ('uerecundia', 0.3172069489955902), ('si', 0.3157089352607727), ('ni', 0.31189513206481934), ('nihilominus', 0.3084395229816437), ('quominus', 0.3083139955997467)]",8120,1.0,1,"[('nolo', 0.45121273398399353), ('neu', 0.4370903968811035), ('quandoque', 0.43500030040740967), ('si', 0.41748711466789246), ('neue', 0.40512529015541077), ('obstringo', 0.34504666924476624), ('caueo', 0.3343666195869446), ('calumnior', 0.3269757032394409), ('frustra', 0.31988760828971863), ('neglego', 0.3159216642379761)]"
homo,7815,7326,0.6243893,0,"[('humanus', 0.5986963510513306), ('maleficus', 0.45874691009521484), ('immortalis', 0.4583187699317932), ('benignitas', 0.4540586471557617), ('inmortalis', 0.4404917359352112), ('diligentus', 0.4141826629638672), ('ciuis', 0.40010830760002136), ('imperitus', 0.3887549936771393), ('omnis', 0.3874164819717407), ('uilissimus', 0.3800807297229767)]",7815,1.0,1,"[('mortalis', 0.5385850071907043), ('humanus', 0.5272159576416016), ('immortalis', 0.507415235042572), ('rationalis', 0.5055012106895447), ('animal', 0.4740932583808899), ('anima', 0.46880367398262024), ('immortalitas', 0.45181021094322205), ('terrenus', 0.44199511408805847), ('natura', 0.4231695234775543), ('sapio', 0.41607195138931274)]"
idem,7544,7228,0.6756123,0,"[('similiter', 0.4805114269256592), ('item', 0.47849634289741516), ('permultus', 0.47635021805763245), ('superior', 0.45522961020469666), ('par', 0.448850154876709), ('is', 0.4107089340686798), ('disparo', 0.3916446268558502), ('similis', 0.3859492540359497), ('commuto', 0.378424733877182), ('Tertius', 0.36905112862586975)]",7544,1.0,1,"[('principalis', 0.47794926166534424), ('appellatio', 0.4727923274040222), ('par', 0.4525201916694641), ('diuersus', 0.43549782037734985), ('proprietas', 0.4298332631587982), ('coniunctum', 0.41554728150367737), ('praestituo', 0.40923160314559937), ('uterque', 0.4023289978504181), ('similis', 0.40083420276641846), ('adsigno', 0.39972588419914246)]"
pars,7483,6836,0.7422935,0,"[('inferior', 0.4798005521297455), ('interior', 0.4671347737312317), ('exterior', 0.44599783420562744), ('moralis', 0.44441816210746765), ('posterior', 0.43372637033462524), ('angulus', 0.4332748055458069), ('constitutio', 0.42702868580818176), ('partitio', 0.42312824726104736), ('diuido', 0.4226149916648865), ('quantitas', 0.4137841761112213)]",7483,1.0,1,"[('portio', 0.6400861740112305), ('dimidius', 0.5887239575386047), ('diuisio', 0.5544655323028564), ('dimidium', 0.5179688334465027), ('sphaera', 0.5023754239082336), ('quantitas', 0.4649119973182678), ('inferior', 0.46187227964401245), ('alteruter', 0.46079689264297485), ('as', 0.4545567035675049), ('circulus', 0.4538097679615021)]"
unus,7392,6802,0.7084473,0,"[('tres', 0.5239918231964111), ('totidem', 0.4816492199897766), ('Unus', 0.4469859302043915), ('quattuor', 0.4272538721561432), ('quinque', 0.426961213350296), ('diuersus', 0.42656877636909485), ('pariter', 0.42358431220054626), ('duo', 0.4159368872642517), ('alter', 0.3904964327812195), ('numerus', 0.37879565358161926)]",7392,1.0,1,"[('duo', 0.5675256252288818), ('tres', 0.5391681790351868), ('alter', 0.510845422744751), ('simul', 0.48470279574394226), ('aequalis', 0.4708598852157593), ('Unus', 0.44213157892227173), ('numerus', 0.4405583441257477), ('pariter', 0.4352770447731018), ('par', 0.4294935166835785), ('diuersus', 0.4216122329235077)]"
locus,7243,6657,0.722846,0,"[('collis', 0.49544432759284973), ('planities', 0.4653705954551697), ('statio', 0.46313056349754333), ('castellum', 0.45596256852149963), ('aditus', 0.4559435248374939), ('angustia', 0.4462032616138458), ('terminus', 0.4430113434791565), ('regio', 0.44075337052345276), ('munitio', 0.43925175070762634), ('munimentum', 0.437793493270874)]",7243,1.0,1,"[('domicilium', 0.5838881731033325), ('regio', 0.49394503235816956), ('uicus', 0.4585074782371521), ('mons', 0.4404011070728302), ('ibi', 0.4263612926006317), ('territorium', 0.4248964488506317), ('constitutum', 0.42140355706214905), ('colloco', 0.41698822379112244), ('cella', 0.4166470766067505), ('uallis', 0.41567081212997437)]"
noster,7160,6645,0.7196054,0,"[('tuus', 0.5232072472572327), ('uester', 0.5074382424354553), ('nos', 0.4882380962371826), ('meus', 0.43503278493881226), ('posteritas', 0.37627995014190674), ('hic', 0.37364447116851807), ('antiquus', 0.3726818561553955), ('uaco', 0.3635365962982178), ('usurpo', 0.35415205359458923), ('Caesar', 0.35024386644363403)]",7160,1.0,1,"[('nos', 0.549399733543396), ('uester', 0.5243806838989258), ('propitio', 0.4472087323665619), ('prouideo', 0.4399268627166748), ('indulgeo', 0.4070379436016083), ('praesens', 0.4065074026584625), ('clementia', 0.3984821140766144), ('prouidentia', 0.38572633266448975), ('conseruo', 0.3767252266407013), ('promereo', 0.37220141291618347)]"
nos,6764,6633,0.64981914,0,"[('noster', 0.4882380962371826), ('uos', 0.4632108211517334), ('hic', 0.4377100169658661), ('utilitas', 0.4279535114765167), ('immo', 0.39856836199760437), ('tu', 0.3891172707080841), ('nosmet', 0.3852519094944), ('iniuria', 0.38328230381011963), ('ego', 0.3707881271839142), ('amicitia', 0.3700660169124603)]",6764,1.0,1,"[('noster', 0.5493998527526855), ('uos', 0.4844084680080414), ('clementia', 0.45450347661972046), ('prouidentia', 0.45264559984207153), ('immortalitas', 0.4348737597465515), ('notitia', 0.43011119961738586), ('diuinitas', 0.42983752489089966), ('benignitas', 0.4066249430179596), ('ueritas', 0.4052976667881012), ('beneuolentia', 0.40454232692718506)]"
tamen,6693,6595,0.6363467,0,"[('praesertim', 0.41513901948928833), ('enim', 0.407638281583786), ('itaque', 0.40741443634033203), ('quia', 0.4051574766635895), ('mediocris', 0.39401915669441223), ('inmerito', 0.38505518436431885), ('alioqui', 0.37628060579299927), ('nimirum', 0.3673660159111023), ('certe', 0.3639969527721405), ('nam', 0.36228594183921814)]",6693,1.0,1,"[('sane', 0.5364599227905273), ('attamen', 0.5265523791313171), ('nam', 0.479631632566452), ('etenim', 0.4524366855621338), ('fortasse', 0.44634270668029785), ('plane', 0.4438271224498749), ('alioqui', 0.44234856963157654), ('enim', 0.43085455894470215), ('quamquam', 0.419894278049469), ('sed', 0.4147680103778839)]"
pater,6673,6540,0.51673925,0,"[('parens', 0.611350417137146), ('nepos', 0.5601893663406372), ('senatus', 0.5194671750068665), ('frater', 0.5033078193664551), ('socer', 0.4723808765411377), ('paternus', 0.463056355714798), ('priuignus', 0.462802916765213), ('filia', 0.45848119258880615), ('genitor', 0.44338807463645935), ('Drusus', 0.4393593668937683)]",6673,1.0,1,"[('parens', 0.6647077798843384), ('nepos', 0.6217296123504639), ('paternus', 0.5865238904953003), ('emancipo', 0.5779562592506409), ('genitor', 0.5589202046394348), ('mater', 0.5522730350494385), ('unicus', 0.5267668962478638), ('auus', 0.5251132249832153), ('maternus', 0.5103864669799805), ('genitus', 0.5094345808029175)]"
uolo,6585,6537,0.68416744,0,"[('licet', 0.517522931098938), ('cupio', 0.5016418695449829), ('nolo', 0.47500669956207275), ('placeo', 0.4685414731502533), ('permitto', 0.46615925431251526), ('liceo', 0.46468713879585266), ('possum', 0.4474988579750061), ('libenter', 0.4348253607749939), ('intellego', 0.40957391262054443), ('libet', 0.4050397276878357)]",6585,1.0,1,"[('cupio', 0.6024027466773987), ('liceo', 0.5431312322616577), ('puto', 0.5291787385940552), ('possum', 0.5139815211296082), ('nescio', 0.4949052631855011), ('debeo', 0.4924766719341278), ('malo', 0.4847637712955475), ('nolo', 0.4664921760559082), ('libet', 0.46553289890289307), ('placeo', 0.4626995027065277)]"
ante,6577,6401,0.6778937,0,"[('post', 0.603391170501709), ('Ante', 0.4794444739818573), ('prior', 0.4405965507030487), ('intra', 0.41852283477783203), ('ample', 0.36947211623191833), ('pridie', 0.3693907558917999), ('ausus', 0.3500463366508484), ('obeo', 0.3445231020450592), ('laetior', 0.33731740713119507), ('fungo', 0.3338596522808075)]",6577,1.0,1,"[('prior', 0.5714332461357117), ('melior', 0.4142269790172577), ('post', 0.3961932957172394), ('propior', 0.3771889805793762), ('intra', 0.37363293766975403), ('fungo', 0.3647497296333313), ('postea', 0.3582102060317993), ('antecedo', 0.3570804297924042), ('praecedo', 0.3392834961414337), ('magis', 0.33780381083488464)]"
nam,6551,6357,0.7331694,0,"[('Nam', 0.6263126134872437), ('autem', 0.6033953428268433), ('itaque', 0.5948403477668762), ('enim', 0.5581216216087341), ('ergo', 0.5290635824203491), ('etenim', 0.5277974009513855), ('uerum', 0.5139194130897522), ('Atque', 0.5054282546043396), ('ceterum', 0.49323248863220215), ('igitur', 0.48362812399864197)]",6551,1.0,1,"[('etenim', 0.5943608283996582), ('enim', 0.5312303900718689), ('Nam', 0.4993070662021637), ('denique', 0.4913769066333771), ('tamen', 0.4796316623687744), ('namque', 0.46737104654312134), ('autem', 0.4617873430252075), ('praeterea', 0.4496009647846222), ('igitur', 0.448970764875412), ('praesertim', 0.4431963860988617)]"
rex,6534,6352,0.7149397,0,"[('Philippus', 0.7139225006103516), ('Alexander', 0.6983082294464111), ('Ptolemaeus', 0.6596474647521973), ('Antiochus', 0.6431134939193726), ('Aetolus', 0.6399813890457153), ('Macedo', 0.6386879086494446), ('tyrannus', 0.6359884738922119), ('Persa', 0.6281588077545166), ('Lacedaemonius', 0.6184464693069458), ('Achaeus', 0.6097037196159363)]",6534,1.0,1,"[('regina', 0.5971872210502625), ('regnum', 0.5220878720283508), ('Darius', 0.510124146938324), ('Medus', 0.492362380027771), ('Syria', 0.48003020882606506), ('Babylon', 0.4797417223453522), ('Cyrus', 0.4650931656360626), ('Persa', 0.4584263563156128), ('Macedo', 0.44590988755226135), ('Graecia', 0.44175466895103455)]"
uenio,6480,6329,0.7439798,0,"[('redeo', 0.7037938237190247), ('mitto', 0.6743593811988831), ('reuertor', 0.6494778394699097), ('peruenio', 0.6099341511726379), ('confugio', 0.6095360517501831), ('adduco', 0.5957881808280945), ('ueno', 0.593688428401947), ('reduco', 0.5636662840843201), ('reuerto', 0.5500112175941467), ('missus', 0.5473335385322571)]",6480,1.0,1,"[('pergo', 0.6544488668441772), ('reuertor', 0.6312041878700256), ('aduenio', 0.6241527795791626), ('peruenio', 0.6183027029037476), ('descendo', 0.5825003981590271), ('mitto', 0.5746010541915894), ('redeo', 0.5743468999862671), ('adduco', 0.5660044550895691), ('adpropinquo', 0.5656424164772034), ('abeo', 0.564067006111145)]"
magnus,6150,6258,0.735978,0,"[('maximus', 0.6977674961090088), ('ingens', 0.6302588582038879), ('maior', 0.5816693902015686), ('summus', 0.4830935001373291), ('Magnus', 0.475345253944397), ('tantus', 0.4714636504650116), ('amplus', 0.4574922025203705), ('quotus', 0.4203313887119293), ('immensus', 0.41698941588401794), ('augeo', 0.4149789810180664)]",6150,1.0,1,"[('maximus', 0.6879356503486633), ('grandis', 0.6335874795913696), ('ingens', 0.5623722076416016), ('maior', 0.5431577563285828), ('amplus', 0.5378401279449463), ('inmensus', 0.5156030654907227), ('plurimus', 0.4883877635002136), ('fortitudo', 0.4722970426082611), ('summus', 0.46878519654273987), ('augeo', 0.4565872848033905)]"
filius,6137,6252,0.6335806,0,"[('filia', 0.8043103814125061), ('uitricus', 0.7175258994102478), ('matrimonium', 0.7160510420799255), ('patruus', 0.7072597146034241), ('adopto', 0.7006978988647461), ('priuignus', 0.691885232925415), ('frater', 0.6871662735939026), ('nepos', 0.6801949739456177), ('pupillus', 0.6734962463378906), ('liberi', 0.6653084754943848)]",6137,1.0,1,"[('emancipo', 0.6057680249214172), ('filia', 0.596417248249054), ('liberi', 0.5904049873352051), ('auus', 0.5741947293281555), ('cognatio', 0.5708168148994446), ('tribus', 0.5615289807319641), ('familia', 0.5519211292266846), ('frater', 0.5506300926208496), ('adoptiuus', 0.5432099103927612), ('neptis', 0.5380131602287292)]"
tempus,6084,6247,0.5795086,0,"[('hora', 0.4561225175857544), ('diurnus', 0.44052305817604065), ('aeuum', 0.428767591714859), ('aestas', 0.42377930879592896), ('quinquennium', 0.41831499338150024), ('tenor', 0.4131239950656891), ('spatium', 0.4084407091140747), ('dies', 0.38945823907852173), ('annus', 0.3856423497200012), ('hiemps', 0.38410648703575134)]",6084,1.0,1,"[('quinquennium', 0.5549911856651306), ('dies', 0.5381150245666504), ('biennium', 0.515343189239502), ('praescriptio', 0.5150549411773682), ('exitus', 0.5134187936782837), ('breuis', 0.4726337194442749), ('spatium', 0.46883612871170044), ('meta', 0.467627614736557), ('finio', 0.4653545320034027), ('interuallum', 0.4594000577926636)]"
deus,6011,6162,0.7251018,0,"[('dus', 0.7199872732162476), ('numen', 0.6664584875106812), ('diuus', 0.6471385955810547), ('dea', 0.6456170678138733), ('Iuppiter', 0.6304098963737488), ('dium', 0.6240569353103638), ('caelestis', 0.6208682656288147), ('superus', 0.5985862612724304), ('diuinus', 0.5949422121047974), ('des', 0.5828981995582581)]",6011,1.0,1,"[('numen', 0.6515874862670898), ('Deus', 0.5950484871864319), ('immortalis', 0.5715789794921875), ('dium', 0.5689235329627991), ('caelestis', 0.5588074326515198), ('ueneratio', 0.5226568579673767), ('diuinus', 0.5049552917480469), ('diuinitas', 0.4881080389022827), ('caelitus', 0.4865855574607849), ('mortalis', 0.47728124260902405)]"
