Word,Frequency_t_reference-last,Frequency_t0,"Cosine_similarity(w_t_reference-last,w_t0)",interval-0,neighbours_t0,Frequency_t1,"Cosine_similarity(w_t_reference-last,w_t1)",interval-1,neighbours_t1
autem,8962,8841,0.65036136,0,"[('igitur', 0.65528404712677), ('itaque', 0.6050689220428467), ('nam', 0.5996800065040588), ('ergo', 0.5892484188079834), ('enim', 0.5814923048019409), ('partitio', 0.5748962163925171), ('propositio', 0.5681108236312866), ('etenim', 0.567878782749176), ('magne', 0.5496960878372192), ('finitio', 0.5418047308921814)]",8962,1.0,1,"[('uero', 0.7154035568237305), ('itaque', 0.6374120116233826), ('ergo', 0.5975532531738281), ('enim', 0.5627295970916748), ('igitur', 0.5609927177429199), ('etenim', 0.53864985704422), ('porro', 0.5155446529388428), ('quodsi', 0.513848602771759), ('ceterum', 0.5019508600234985), ('et', 0.46361982822418213)]"
meus,8866,8790,0.7379806,0,"[('ego', 0.6619789004325867), ('tuus', 0.6435934901237488), ('uester', 0.600321352481842), ('tu', 0.5430218577384949), ('carissimus', 0.5400758981704712), ('saalue', 0.5265368223190308), ('misereor', 0.47420501708984375), ('solamen', 0.4641687273979187), ('caussa', 0.4614750146865845), ('saluo', 0.45930641889572144)]",8866,1.0,1,"[('ego', 0.7206777334213257), ('tuus', 0.5737240314483643), ('tu', 0.5074326992034912), ('uester', 0.5045446157455444), ('quaeso', 0.4359290599822998), ('hodie', 0.425374299287796), ('Dominus', 0.4164372682571411), ('co', 0.4066018760204315), ('uos', 0.39533764123916626), ('parce', 0.3944165110588074)]"
etiam,8666,8644,0.74560946,0,"[('quoque', 0.5672986507415771), ('usitatus', 0.3978756368160248), ('non', 0.380861759185791), ('praecipue', 0.37992265820503235), ('imitatio', 0.3723829984664917), ('plerusque', 0.37001076340675354), ('lenitas', 0.3583076000213623), ('despiciendus', 0.3565962016582489), ('adfecto', 0.3439614772796631), ('uniuersus', 0.3434547483921051)]",8666,1.0,1,"[('quoque', 0.5640822649002075), ('sane', 0.3997938334941864), ('quidem', 0.3923175036907196), ('immo', 0.38398686051368713), ('uidelicet', 0.38030317425727844), ('plane', 0.3749345541000366), ('idem', 0.3672963082790375), ('deinceps', 0.3561175465583801), ('tantummodo', 0.35602590441703796), ('modo', 0.35547053813934326)]"
iam,8520,8576,0.66672105,0,"[('nondum', 0.4801371097564697), ('necdum', 0.46553561091423035), ('postquam', 0.40429601073265076), ('pridem', 0.4042187035083771), ('insto', 0.400138795375824), ('tunc', 0.3831871449947357), ('fessus', 0.37192726135253906), ('senium', 0.369558721780777), ('exhaurio', 0.36603832244873047), ('adpropinquans', 0.36144647002220154)]",8520,1.0,1,"[('tandem', 0.48098355531692505), ('postquam', 0.4375481605529785), ('tunc', 0.43595215678215027), ('senesco', 0.4338473081588745), ('redux', 0.4267963171005249), ('necdum', 0.42385345697402954), ('securus', 0.41729044914245605), ('pridem', 0.4088796079158783), ('fessus', 0.40729984641075134), ('insto', 0.4046025574207306)]"
tuus,8386,7953,0.6499195,0,"[('tu', 0.7274121046066284), ('meus', 0.6435933709144592), ('noster', 0.4875621199607849), ('carissimus', 0.48035430908203125), ('misereor', 0.4780585765838623), ('pudet', 0.4529933035373688), ('ego', 0.44731608033180237), ('saalue', 0.44335976243019104), ('domina', 0.43137064576148987), ('forsan', 0.42912834882736206)]",8386,1.0,1,"[('tu', 0.7882700562477112), ('meus', 0.5737238526344299), ('No', 0.4207928776741028), ('ego', 0.40015679597854614), ('domina', 0.3943835496902466), ('temet', 0.39361411333084106), ('praeses', 0.3865351974964142), ('precor', 0.3839631676673889), ('propono', 0.38198697566986084), ('noster', 0.38140353560447693)]"
alius,8360,7836,0.64183867,0,"[('alium', 0.5706356763839722), ('aliunde', 0.4263498783111572), ('mitior', 0.4192619025707245), ('Pars', 0.40551939606666565), ('dissimilitudo', 0.4041866362094879), ('species', 0.4000724256038666), ('subinde', 0.3857366144657135), ('aeque', 0.3663637042045593), ('euito', 0.363217830657959), ('propensior', 0.3595677614212036)]",8360,1.0,1,"[('persona', 0.46094992756843567), ('alium', 0.45070552825927734), ('quilibet', 0.44533422589302063), ('omnino', 0.4256249964237213), ('extrinsecus', 0.4149864614009857), ('differentia', 0.40725842118263245), ('multus', 0.40448930859565735), ('praeter', 0.3988765478134155), ('nisi', 0.39662814140319824), ('diuersus', 0.39524537324905396)]"
quod,8200,7814,0.7531678,0,"[('qui', 0.5674372315406799), ('quia', 0.5493496656417847), ('idcirco', 0.4252455532550812), ('si', 0.4067949652671814), ('alioqui', 0.3998432457447052), ('cur', 0.3986239433288574), ('nisi', 0.38724204897880554), ('sin', 0.37968477606773376), ('propterea', 0.368824303150177), ('propter', 0.36494889855384827)]",8200,1.0,1,"[('qui', 0.5419737696647644), ('quoniam', 0.5170559287071228), ('quia', 0.5100206732749939), ('plane', 0.4570351541042328), ('Quod', 0.4082697331905365), ('utique', 0.3940943479537964), ('certissimus', 0.3916929066181183), ('prŏfectus', 0.3852584660053253), ('nam', 0.38132715225219727), ('obnoxius', 0.35347867012023926)]"
ne,8120,7546,0.680146,0,"[('neu', 0.5271778106689453), ('neue', 0.47287511825561523), ('nequid', 0.4569370150566101), ('neutiquam', 0.35584303736686707), ('caueo', 0.35167255997657776), ('ni', 0.3429648280143738), ('si', 0.33988216519355774), ('praesentia', 0.3327395021915436), ('pertimesco', 0.31959134340286255), ('nihilominus', 0.3137964606285095)]",8120,1.0,1,"[('neu', 0.47604620456695557), ('si', 0.46869197487831116), ('neue', 0.46357548236846924), ('nolo', 0.4416463077068329), ('quandoque', 0.3826707899570465), ('nequis', 0.3697268068790436), ('calumnior', 0.3523266315460205), ('nequaquam', 0.3437712788581848), ('fortassis', 0.34248048067092896), ('audeo', 0.3399474024772644)]"
homo,7815,7326,0.58010477,0,"[('humanus', 0.5621665120124817), ('benignitas', 0.45935603976249695), ('immortalis', 0.44642749428749084), ('inmortalis', 0.4341227412223816), ('maleficus', 0.42753085494041443), ('diligentus', 0.41826701164245605), ('ciuis', 0.40600159764289856), ('mortalis', 0.3956213593482971), ('animaduersio', 0.38853731751441956), ('honestissimus', 0.3875056207180023)]",7815,1.0,1,"[('mortalis', 0.5660884380340576), ('humanus', 0.5304920673370361), ('immortalis', 0.5239752531051636), ('animal', 0.5072425603866577), ('rationalis', 0.47745758295059204), ('animo', 0.4570191204547882), ('stultus', 0.4528602063655853), ('brutus', 0.4495706260204315), ('inmortalis', 0.4336000680923462), ('anima', 0.4275345206260681)]"
idem,7544,7228,0.7158482,0,"[('similiter', 0.5300101637840271), ('disparo', 0.4849814176559448), ('item', 0.48330217599868774), ('is', 0.4625721275806427), ('commuto', 0.4613189399242401), ('par', 0.4510749578475952), ('superior', 0.4415428340435028), ('permultus', 0.4382844865322113), ('similis', 0.4137599766254425), ('ii', 0.39702269434928894)]",7544,1.0,1,"[('appellatio', 0.4931047558784485), ('par', 0.4782972037792206), ('diuersus', 0.44351455569267273), ('principalis', 0.4394634962081909), ('persona', 0.4330652356147766), ('coniunctum', 0.4271654188632965), ('ordinarius', 0.42655616998672485), ('praesens', 0.416553795337677), ('adsigno', 0.4100379943847656), ('ceterus', 0.40020427107810974)]"
pars,7483,6836,0.7320879,0,"[('inferior', 0.49405235052108765), ('interior', 0.4799768030643463), ('exterior', 0.47262755036354065), ('diuido', 0.4383693039417267), ('posterior', 0.43741780519485474), ('angulus', 0.4310673177242279), ('argumentatio', 0.4295174181461334), ('moralis', 0.4276782274246216), ('planitia', 0.4265328645706177), ('iudicialis', 0.41682153940200806)]",7483,1.0,1,"[('portio', 0.6239085793495178), ('dimidius', 0.5310739874839783), ('diuisio', 0.5143520832061768), ('dimidium', 0.5053284168243408), ('inferior', 0.5038319230079651), ('sphaera', 0.49715909361839294), ('minimus', 0.49107882380485535), ('alteruter', 0.48946213722229004), ('diuido', 0.4815273582935333), ('aequus', 0.47847360372543335)]"
unus,7392,6802,0.7054577,0,"[('tres', 0.4757117033004761), ('totidem', 0.4525504410266876), ('Unus', 0.44301852583885193), ('duo', 0.4330882132053375), ('pariter', 0.4136924147605896), ('alter', 0.41041943430900574), ('diuersus', 0.40281960368156433), ('quattuor', 0.38803592324256897), ('quinque', 0.3670867681503296), ('communis', 0.36412790417671204)]",7392,1.0,1,"[('duo', 0.626284122467041), ('tres', 0.5795034766197205), ('simul', 0.5114362239837646), ('Unus', 0.49824294447898865), ('aequalis', 0.495244562625885), ('par', 0.4919050335884094), ('alter', 0.4718215763568878), ('numerus', 0.4698427617549896), ('duplex', 0.46278315782546997), ('dispar', 0.4563979506492615)]"
locus,7243,6657,0.7357396,0,"[('statio', 0.4829023778438568), ('angustia', 0.47941112518310547), ('collis', 0.4768117070198059), ('castellum', 0.45488110184669495), ('aditus', 0.44567981362342834), ('planities', 0.4430234134197235), ('munitio', 0.4394211173057556), ('mons', 0.4387364983558655), ('terminus', 0.4300643801689148), ('munimentum', 0.4279889166355133)]",7243,1.0,1,"[('domicilium', 0.5865105390548706), ('regio', 0.5015661120414734), ('mons', 0.45047563314437866), ('colloco', 0.44245779514312744), ('commoror', 0.441630482673645), ('ibi', 0.4376189708709717), ('constitutum', 0.42741525173187256), ('territorium', 0.4241607189178467), ('ubi', 0.42043447494506836), ('cella', 0.4154095947742462)]"
noster,7160,6645,0.65747833,0,"[('nos', 0.5440762639045715), ('tuus', 0.48756203055381775), ('uester', 0.45939901471138), ('posteritas', 0.4189717173576355), ('antiquus', 0.4144726097583771), ('hic', 0.4110454022884369), ('ingratus', 0.3961067795753479), ('uaco', 0.38539764285087585), ('uetus', 0.37879475951194763), ('meus', 0.3702448010444641)]",7160,1.0,1,"[('nos', 0.549191415309906), ('uester', 0.5079025030136108), ('clementia', 0.44958165287971497), ('propitio', 0.4413374662399292), ('indulgeo', 0.438119113445282), ('praesens', 0.4285510182380676), ('mansuetudo', 0.4176068902015686), ('humanitas', 0.41092056035995483), ('prouidentia', 0.40710389614105225), ('largitas', 0.3969685137271881)]"
nos,6764,6633,0.74999845,0,"[('noster', 0.5440762042999268), ('nosmet', 0.45706427097320557), ('hic', 0.4278116226196289), ('uos', 0.4265574812889099), ('tu', 0.41648489236831665), ('gloriosus', 0.4092819392681122), ('immo', 0.39697325229644775), ('benignitas', 0.3781837224960327), ('utilitas', 0.3774440884590149), ('posteritas', 0.3726713955402374)]",6764,1.0,1,"[('noster', 0.5491913557052612), ('clementia', 0.47180259227752686), ('uos', 0.4552265405654907), ('prouidentia', 0.4355919063091278), ('benignitas', 0.4194544553756714), ('diuinitas', 0.41577431559562683), ('reuerentia', 0.4019789695739746), ('decisio', 0.39351633191108704), ('ueritas', 0.3900964558124542), ('beneuolentia', 0.38244912028312683)]"
tamen,6693,6595,0.6702762,0,"[('itaque', 0.47653546929359436), ('enim', 0.4281724989414215), ('alioqui', 0.42232176661491394), ('certe', 0.4099448621273041), ('mediocris', 0.4064340889453888), ('nihilominus', 0.40120914578437805), ('quia', 0.39681801199913025), ('ceterum', 0.39170369505882263), ('nam', 0.38445889949798584), ('tolerabilis', 0.37929975986480713)]",6693,1.0,1,"[('attamen', 0.555272102355957), ('nam', 0.5246278643608093), ('sane', 0.49932345747947693), ('enim', 0.46209198236465454), ('etenim', 0.4318981170654297), ('parum', 0.42810457944869995), ('quippe', 0.4278760254383087), ('sed', 0.4202744960784912), ('plane', 0.41868627071380615), ('quamquam', 0.41596904397010803)]"
pater,6673,6540,0.5631318,0,"[('parens', 0.599775493144989), ('nepos', 0.5771823525428772), ('frater', 0.5041534304618835), ('socer', 0.48063376545906067), ('uitricus', 0.4686160087585449), ('priuignus', 0.45606860518455505), ('filia', 0.453061044216156), ('senatus', 0.44872376322746277), ('adoptio', 0.4450402855873108), ('pronepos', 0.44057172536849976)]",6673,1.0,1,"[('parens', 0.6596677899360657), ('nepos', 0.6103730201721191), ('emancipo', 0.5726905465126038), ('paternus', 0.5639698505401611), ('genitor', 0.5524613261222839), ('mater', 0.5523325800895691), ('unicus', 0.5165842771530151), ('genitus', 0.5141834616661072), ('auus', 0.5037575960159302), ('maternus', 0.4794034957885742)]"
uolo,6585,6537,0.72909254,0,"[('licet', 0.568646252155304), ('cupio', 0.5364135503768921), ('possum', 0.5232809782028198), ('libet', 0.4933101534843445), ('nolo', 0.4585269093513489), ('obsequor', 0.45308032631874084), ('liceo', 0.4474456012248993), ('permitto', 0.44362157583236694), ('placeo', 0.4345088005065918), ('proinde', 0.4307759702205658)]",6585,1.0,1,"[('cupio', 0.6193832755088806), ('liceo', 0.5587775707244873), ('possum', 0.5421406626701355), ('puto', 0.5288355350494385), ('libet', 0.5183209180831909), ('debeo', 0.5149109363555908), ('placeo', 0.5108007788658142), ('recuso', 0.49351340532302856), ('malo', 0.48285815119743347), ('nolo', 0.4733388125896454)]"
ante,6577,6401,0.6844084,0,"[('post', 0.6241681575775146), ('prior', 0.49458760023117065), ('serer', 0.4939187169075012), ('Ante', 0.4572712182998657), ('perpes', 0.4182974696159363), ('intra', 0.3909014165401459), ('pridie', 0.3875841498374939), ('ample', 0.37405309081077576), ('supra', 0.3569512367248535), ('obeo', 0.3479839265346527)]",6577,1.0,1,"[('prior', 0.5385643839836121), ('post', 0.44874870777130127), ('intra', 0.40996143221855164), ('melior', 0.405526340007782), ('antecedo', 0.3747732639312744), ('hodiernus', 0.3564256727695465), ('postea', 0.3539196848869324), ('fungor', 0.34343236684799194), ('plenior', 0.3408549726009369), ('fungo', 0.33136919140815735)]"
nam,6551,6357,0.74931896,0,"[('Nam', 0.6380206942558289), ('itaque', 0.6289337277412415), ('autem', 0.5996800661087036), ('etenim', 0.584710955619812), ('uerum', 0.5650191307067871), ('enim', 0.5543574690818787), ('ceterum', 0.5443838834762573), ('ergo', 0.5316851139068604), ('Atque', 0.5191423892974854), ('igitur', 0.5027753114700317)]",6551,1.0,1,"[('etenim', 0.5400159955024719), ('tamen', 0.5246279239654541), ('Nam', 0.5133067965507507), ('namque', 0.5110073089599609), ('enim', 0.49912405014038086), ('denique', 0.4980067014694214), ('igitur', 0.4355787932872772), ('Quod', 0.43504610657691956), ('sane', 0.42941030859947205), ('quippe', 0.42883017659187317)]"
rex,6534,6352,0.73011917,0,"[('Alexander', 0.7169784307479858), ('Philippus', 0.7110633850097656), ('Macedo', 0.6803894639015198), ('tyrannus', 0.675409734249115), ('Persa', 0.667140781879425), ('Ptolemaeus', 0.6140400767326355), ('Cyrus', 0.6130930185317993), ('Aetolus', 0.6052880883216858), ('Antiochus', 0.6051711440086365), ('Attalus', 0.5819214582443237)]",6534,1.0,1,"[('regina', 0.5842971205711365), ('regnum', 0.5523727536201477), ('Rex', 0.5028237104415894), ('Darius', 0.5026859641075134), ('Medus', 0.4798564612865448), ('Babylon', 0.44738009572029114), ('Antiochus', 0.44566380977630615), ('Cyrus', 0.444745808839798), ('Persa', 0.43849268555641174), ('Graecia', 0.4363788366317749)]"
uenio,6480,6329,0.6772664,0,"[('redeo', 0.713186502456665), ('mitto', 0.669362485408783), ('reuertor', 0.6521532535552979), ('peruenio', 0.6155009269714355), ('confugio', 0.5962547063827515), ('ueno', 0.5885104537010193), ('adduco', 0.5833877921104431), ('reuerto', 0.5685907602310181), ('proficiscor', 0.5513958930969238), ('reduco', 0.5492982268333435)]",6480,1.0,1,"[('pergo', 0.6144463419914246), ('aduenio', 0.6140115261077881), ('peruenio', 0.6043792366981506), ('reuertor', 0.5933688282966614), ('abeo', 0.5763660073280334), ('adduco', 0.574126660823822), ('redeo', 0.5516723394393921), ('descendo', 0.5454424619674683), ('occurro', 0.5450491309165955), ('propero', 0.5387678146362305)]"
magnus,6150,6258,0.772187,0,"[('maximus', 0.7201874256134033), ('maior', 0.6399231553077698), ('ingens', 0.6097204685211182), ('tantus', 0.5217662453651428), ('Magnus', 0.48206743597984314), ('amplus', 0.4817943871021271), ('augeo', 0.46636876463890076), ('immensus', 0.44538259506225586), ('summus', 0.43843138217926025), ('praecipuus', 0.4383457899093628)]",6150,1.0,1,"[('maximus', 0.6966419219970703), ('grandis', 0.6450890898704529), ('maior', 0.5728636384010315), ('ingens', 0.5631192922592163), ('inmensus', 0.5003481507301331), ('amplus', 0.47749412059783936), ('plurimus', 0.47285890579223633), ('summus', 0.44692158699035645), ('tantus', 0.4358227252960205), ('augeo', 0.4328277111053467)]"
filius,6137,6252,0.6349567,0,"[('filia', 0.8048504590988159), ('matrimonium', 0.7206733822822571), ('patruus', 0.7094143629074097), ('frater', 0.6945143342018127), ('adopto', 0.6804113388061523), ('uxor', 0.6803792715072632), ('priuignus', 0.6784957647323608), ('nepos', 0.6709542870521545), ('despondeo', 0.6623886823654175), ('nuptia', 0.6611951589584351)]",6137,1.0,1,"[('emancipo', 0.6419224143028259), ('filia', 0.6052376627922058), ('liberi', 0.588445782661438), ('frater', 0.5761915445327759), ('auus', 0.5642520785331726), ('cognatio', 0.56197190284729), ('patruus', 0.5615459680557251), ('adoptiuus', 0.5443800687789917), ('tribus', 0.5371289849281311), ('familia', 0.536645233631134)]"
tempus,6084,6247,0.6502981,0,"[('aestas', 0.44936028122901917), ('spatium', 0.44396287202835083), ('diurnus', 0.4390166699886322), ('hiemps', 0.4370192587375641), ('hora', 0.43347078561782837), ('tenor', 0.39841359853744507), ('quinquennium', 0.3942500352859497), ('aeuum', 0.3937527537345886), ('secessus', 0.3732706904411316), ('peregrinatio', 0.3623574376106262)]",6084,1.0,1,"[('quinquennium', 0.5231959819793701), ('praescriptio', 0.5217505693435669), ('spatium', 0.5039087533950806), ('interuallum', 0.4888439476490021), ('dies', 0.4862428605556488), ('biennium', 0.4838089644908905), ('meta', 0.48156216740608215), ('aeuum', 0.464722216129303), ('exitus', 0.4551621973514557), ('breuis', 0.45381444692611694)]"
deus,6011,6162,0.64700973,0,"[('dus', 0.7362015247344971), ('numen', 0.6920718550682068), ('dium', 0.6690802574157715), ('diuus', 0.6633484363555908), ('dea', 0.6516736149787903), ('caelestis', 0.6330105066299438), ('Iuppiter', 0.6327373385429382), ('des', 0.6198187470436096), ('superus', 0.6173015832901001), ('caelicola', 0.598537266254425)]",6011,1.0,1,"[('numen', 0.6392525434494019), ('immortalis', 0.5982086658477783), ('Deus', 0.5934448838233948), ('caelestis', 0.5877155065536499), ('dium', 0.5761752128601074), ('ueneratio', 0.5677732229232788), ('diuinus', 0.5312924981117249), ('caelitus', 0.4948299825191498), ('diuinitas', 0.49314022064208984), ('mortalis', 0.4799877405166626)]"
